,GSM246528,GSM246538,GSM246553,GSM246563,GSM246628,GSM246633,GSM246641,GSM246668,GSM246669
CD6,0.056700661819946,0.09388946953447751,-0.5837082444422808,-0.26409679347867115,4.684146811518308,-0.8510628643568707,-0.4066995380899352,-0.20038117287870294,-0.23512785626819996
CDH17,-0.4355338030230991,0.21488027424897413,-0.9023811682468854,0.18181089082275487,-0.1799795406553005,-0.5614515491956557,0.36381289532533423,0.1807512296079828,-0.665924060141707
LLGL1,-0.5492750561261345,0.1136284509418412,0.021657116951729612,-0.31657554716126546,1.514115507592954,1.3900225136641349,-0.5364963971994658,-0.48300001552961597,0.054740579780344634
TBC1D9B,-0.24319586086974368,0.34334887207261505,0.614038387449818,-0.026411221517969485,0.4056203146765948,0.846991648494856,2.320363245615127,-0.13976844134140948,-0.8306553691348464
JPH2,-0.03694184506885711,0.11266467738935412,0.4673480794633545,-0.3175945464121208,-0.4038269082562847,0.4426345151733007,0.6221448460471861,-0.013431829993922052,-0.5172522478934158
TFF1,-0.5958068686389398,-0.21855115234537245,0.4238228215132046,-0.2506467378911578,1.4705673545298183,0.17830351491738838,0.9434306252596891,-0.28001540492960686,0.2097913059834914
GALNT14,-0.2857553284603588,0.0768123683721647,0.29079211998141724,-0.23351510900749697,2.950596319097712,-0.03572014209879581,3.36269655141226,0.6597420563634704,0.40652219135987994
ARFRP1,-0.42555289267795604,-0.2776191185424427,-1.0000586813011902,-0.4162177711734374,-1.2864304221272174,-0.7865590584531104,-0.2854617320287433,-0.5304757584549695,-1.0727313127614109
VPREB1,-0.3749294304484645,-0.22752082327877585,0.5265679144209438,-0.23179720838496304,-0.03476321857035345,0.06551391845581371,0.4199577755904303,-0.4163282076001507,-0.6277833744850814
SLC9A3R2,-0.3609106251547965,-0.3754698766436893,1.0381026655148595,-0.3743763596891904,3.5293401033446266,-0.0715819888191713,-0.5632317305857358,-0.22469463398178732,-0.9670646802177982
SMG7-AS1,-0.3634088339114417,-0.33133114592383683,-0.2773490307452238,-0.3597340339311911,0.8953521285236231,-0.07269838240834083,0.7841959067476493,0.24398700472600854,0.25875519041810136
IMPG2,-0.33727397428872075,-1.090163395541715,-0.5119259350437924,-0.3839597884458406,1.503373475782237,-0.4903921373627626,0.08614322171639911,-0.7409188587179593,-0.5896070850601078
PICK1,-0.3550985152134513,-0.31730657109370264,0.17478361266915063,-0.32105282986163725,-1.2617724278662454,-0.22978955366720896,0.5191394753961659,0.46135963750737286,0.32489174101987023
AC074212.6,-0.3478635314621262,-0.18225476402006735,-0.18040751445207842,-0.36471175337824896,-0.6067076491202459,-0.16835875572316994,-0.322935285785063,-0.5040108450898784,-0.39026936347917446
CUX2,-0.3471396391534386,-0.48879417205791903,-0.08196180257670309,-0.3861397847401199,-0.5452451928659627,-0.2328365896035286,-0.3513189643718933,-0.44536133203261874,-0.7694052391551828
ACE,-0.3471396391534386,0.009139885702440096,-0.4056699262966846,-0.38052183984541066,2.798738885369059,0.012077209800026845,0.4037055045246828,0.4924032174262726,0.3009349837488309
AKAP4,-0.34641443535114874,-0.3463033670694087,-0.36131735063131004,-0.29893014312720506,0.2645774951858944,-0.3461969882689122,-0.401007606583022,-0.31732315147718715,-0.45480418640094705
NRP1,-0.3418324040824185,-0.3222743751745892,-0.1260232212997167,-0.36630110564784,0.4935344374465587,-0.31296174379094294,-0.19707744132533012,-0.40687092257937596,-0.13386004276898167
LTA,-0.3489533039482126,0.5633401056490086,-0.3774470009377594,-0.30061645769962597,0.42313006122824426,-0.310377582966199,0.5844064088149253,-0.322469582399113,0.005658379270717915
IMPDH1,-0.28035230181844745,-0.24064374226880034,-0.3852740113710571,-0.004830528511238685,1.3384685414754445,-0.34632995760447216,-0.2002924196569841,-0.19977065732301805,-0.46329784922300915
RAB5C,-0.28287415204070115,-0.35723938419474977,-0.11814115468071619,-0.19673566926133584,-0.5295882390653762,-0.41479523058431655,-0.30438136808131994,-0.1422801497555075,0.0011554063029234226
C2orf44,-0.27768619475644424,1.1878519233121387,0.5769722360530805,0.3776792268163065,-0.07229805190006988,0.2190868657400535,0.48843269761559654,0.9713853976279364,-0.590161945654366
CCR4,-0.3471199681657448,1.6249991845537393,-0.8272414846156811,0.3471860933818327,0.5235928328450598,-0.37753950147290827,0.2209532190503582,0.3391820817915037,0.39376245789633624
NPTX1,-0.22091341830661557,1.3825872654653557,0.39014779077752537,-0.01621834673589907,1.4969070262740012,-0.4767699062416139,0.7841697836477377,0.5577982817714123,-0.323384564480874
RBM17,-0.3564663024606917,1.8954082814613153,-0.288032606141598,-0.2160520118396567,0.21169175691439457,-0.2292854937293758,-0.14862843213755592,-0.7482898626249728,0.23387842817135213
RABEP1,-0.1567802470602626,1.3346632813158796,0.3431251367601332,0.16192259929434294,2.157177719322472,-0.3301128229375978,0.8386714371756562,1.077236166431877,-0.027064635653019403
AQP5,-0.25439934133561154,0.5356877540509041,1.6473216881110255,-0.11829717342140683,0.023364755980815343,-0.36951603728991195,0.7290741525719977,1.5956713658598212,0.35481933025645396
ZYX,-0.25850802168310016,2.801766054804901,0.4428885854225083,0.26769832243060054,2.2121550082024313,-0.34842551255781,0.29317731843988715,1.4473838026883008,0.301001378782051
ALDH4A1,-0.3431897033748083,-0.3141056059369249,0.34516526095129507,0.3073969490881402,0.30227401556361316,-0.233886971257625,-0.3202188064879673,-0.9048056479262656,0.4372133860782154
BCL7A,-0.4635644472497995,1.1218792112768854,2.7100610195718997,-0.6543980201917443,-1.2381784765787682,-0.2972124608254887,-0.8820756182142865,0.08747344791450147,0.25937171508193035
TLN2,-0.13605677272706876,-0.19632312972673985,1.0069725104270821,-0.3676447278639253,0.2287817151672639,-0.3088633691556271,-0.35479291172180655,0.4915971319948626,-0.6948549971597529
FKBP10,-0.22937212775508517,0.42957229104746514,-0.7381059641390999,-0.46344898242421567,-0.0015731638908473712,-0.6046333330619273,-0.7273814664771978,0.5719518230665637,-0.8303210320186202
CA3,-0.4145989181324378,0.8102802070469245,1.3606539446728496,-0.020598963346442862,0.632146062820436,0.1716140547437881,-0.4695935167778975,1.615923864477145,-0.24149932361111945
GAS2L1,-0.3389512565705138,1.6811592781145583,1.1926570776685677,-0.3722324284072676,-0.9395020918303544,-0.3029899875734811,-0.5149870550218157,-0.44461964103039614,-0.6946463321650506
LMO2,-0.13353223336358624,0.025181969121854574,-1.8306669502532475,-0.09794335571417975,0.7361169278369322,-0.39555616577892433,-0.061574997717471325,1.8714581280732612,-0.6669721282093036
ACKR1,-0.20153571255683533,-0.33360050014134035,-0.2571266468573405,-0.39874857533855773,-0.2992883799322439,-0.29984610687755114,-0.29752485463374007,0.5313311198835415,-0.612221205676487
SLC25A21,-0.3080821004043405,0.07290451131860422,-0.4511192608099412,-0.449925091356757,0.11073725156004179,-0.23765762285930606,-0.47700494393803017,0.8957253438646876,-1.0294005100050228
STEAP3,-0.06084730522937315,1.4815066705498663,-0.07986289677624424,-0.3611137284251649,0.21324020961313914,-0.1128079584056089,-1.1408663692999095,3.8442556956955474,-0.3386788966478793
SPTA1,-0.426421026697576,-0.14132077623927972,-1.8655439440113304,-0.36817676608865657,0.5180721083385563,0.25791392410132874,-0.49727369782080166,1.4203848562689454,-0.598283302068488
SLC43A1,-0.43285334481472504,0.40137875144310803,-2.0789685967971288,-0.3833127779786498,-0.481053353806242,-0.34107508889470334,-0.7186664716674367,2.2000174712829854,0.07900782423807698
AMMECR1,-0.3265663706890333,4.309845577580561,3.4975191084394663,-0.5112320404384417,0.016697203623425336,0.41455860451879095,-0.6646807710695063,1.3421502380200552,-0.4677841718051613
DDC,-0.6882818605325501,0.7507631433158529,3.465004602733212,-0.5366337857830267,0.11865293392780508,-0.2589094825520958,-0.71182549973328,2.8578921898674206,-0.7834877265971109
CCNE1,-0.5549191112979416,2.278300714405652,0.9093620570655665,-0.3305281530436642,-0.39722951908902765,-0.14170600581253517,-0.09442392648227253,2.535606637207014,-1.6306948575618143
CALCB,-0.3656880386143492,-0.010959148762848514,-0.6744439367876036,-0.3915074859843727,-0.29762348182063336,0.010470108558997738,-0.3382132904221665,1.2617873753770306,-0.4978747688318253
SLC48A1,-0.3748271418181596,2.3505586302507697,-1.275986588044603,-0.23820889734014092,-0.15225334709331362,-0.8371304934883808,-0.3537807655426898,1.7325492274192003,-0.8663084935573842
TFDP2,0.8674358409772761,2.107348434824828,3.0499179416181605,-0.3727937732835381,-0.16847789129140894,-0.2063347279854161,-0.3416763593580855,2.1331677436274137,0.5424334013791301
PBX3,-0.5685230442661963,-0.33286164069413404,3.1073651208231343,0.24615924354162722,0.040444065720694936,-0.053513485074746146,-0.007589835270631165,0.8553406944357239,-0.35695858004602005
TUBGCP4,-0.41131652459505297,1.4502623333111382,1.029071199231718,-0.3692047719815777,-0.24296652397877472,0.33947114176217347,-0.3174174363751403,0.6624067699067706,-0.12957286632919957
PLS1,-0.1369301975115599,2.5291170568757435,1.1283843988784616,-0.4304766818184042,-0.3200827550530287,0.30266293903309155,-0.2015113685000257,0.01964429607634579,-2.622631960579589
SREBF1,-0.39459110626236266,0.6647480268920055,0.37720821061025006,-0.6343169878587475,-0.0028807783215784545,0.17222640434883646,-0.03819474387566299,2.5310470078166802,-0.5263481832584276
E2F1,0.1341081940457415,4.500088152463354,5.928053474857477,-0.37314771359187554,0.03744819338604869,-0.34530640285391934,1.088023406382823,2.474266264375115,0.03586316814898243
BIRC5,0.34977609624434947,1.0343255447285573,-0.8322622359384804,-0.00751797488142255,-0.13127999422165879,-0.20429786106288078,0.12130016410500878,0.1848885535034601,-2.113816202727496
RP1-28C20.1,-0.39059268262794855,0.18353441186163197,4.091327019225216,-0.4363177506156669,0.08078614225966116,0.5605021000779425,0.3189246630940407,0.6637565348302084,-1.4806797604569846
HDGF,-0.27500041518129753,0.7627881542809716,0.1499871753751848,-0.36403543310466374,-0.06828719589420354,0.4779778601750676,0.6806597539530991,0.032221950372264656,0.31147519643626903
SNRPA,3.375364116413985,1.1468664930405326,2.7723490375954984,1.1563636866184268,1.0524273212618556,0.44571913392507934,5.392703759007455,1.957304866264183,1.517303041917447
ECT2,1.777611540868905,2.8310498880675325,3.013666309583093,0.5077913012066156,-0.27051124095195517,0.8531583627184555,3.7649819188661784,1.6677433742474126,0.4363692178397069
CCNB1,0.1990926857970349,1.0890158001482495,3.1298533907142287,-0.02015706910885021,0.06872752282804245,-0.050442615489985174,3.5853580667771427,1.3469740813846853,1.0515899131236037
TTF2,0.18164415293147176,-0.8258475139959786,4.680699236180523,0.00942062793444056,0.19617099043105277,0.31040620299420635,1.8076660309984625,-0.0905730083181191,-0.3953484967793828
NUSAP1,1.159398137508903,2.20650236817987,7.244424679671426,0.04788385584041007,0.9425881335421439,0.3760136704156128,1.5344010518518738,1.8093802335911153,0.8722042206570221
BRCA1,1.2295668549338157,2.5520628363571034,0.8730812916637761,-0.4122207598482002,0.7060709020709606,-1.1522821238043002,5.284516383988242,-0.20705399652689996,0.43643561309315254
CDC25A,-1.009627117551822,1.6507198708072555,1.8790401623269366,-0.20415741045341576,0.6911476154857535,1.184806505108791,8.758407800621052,1.2418575392122349,-1.054323907793559
RACGAP1,-0.027869074539537592,1.0503234054622457,0.9844823932035667,0.16190230746252857,-0.029328218002853568,-0.33984744015908697,6.504822202735554,1.4237516821965344,0.04577019203104037
FOXM1,-0.06352007305756915,6.349617950811888,7.113592345077282,-0.17280656288531077,1.0578136542739862,0.6962681307547015,10.522763309736233,2.3131963417004746,-0.2227572002846969
SLC29A1,1.4415317881521192,3.574775608706038,8.559194306862178,-0.012308930499103353,-0.15924445587529723,-0.18195514191391607,4.50107593319779,2.09055630642574,0.2197434259107491
CDK1,-0.1950664080444655,0.33130142747280145,3.626961189903448,-0.4443635801783631,-0.453739602879418,-1.033578202406312,6.862726704063246,-0.04806354953620472,-0.14990138203736755
ITGB3BP,-0.5333394867030925,0.3500564366897683,1.0636886196795534,-0.2341734119715559,1.6423007611294604,0.9289794452232316,-0.5520700701778491,-0.026354817433573912,-0.37216990717807735
MCM5,-1.2073972042334182,0.4971306383202178,0.7384718213491057,-0.41578718522872754,0.17495361486083608,-0.6285632488118975,2.302677179011952,-1.03348390636703,-0.4499692948926223
NCAPD3,-0.468521430757918,1.3847629216741009,3.3630541506375984,-0.4503083326710413,0.7722458088238033,0.8588683292027365,2.2859164885638363,-0.060662448932416256,-0.7788662810949222
GINS2,-1.6271665224784087,-1.2835992513318906,-0.798934973783253,-0.47373559051650455,0.012950429369344667,0.15711974385429875,-0.38670049146949637,-0.4824404040008726,-0.7242577806865308
CCP110,0.013216937407813495,-1.2099633867812758,-0.6141004635744582,0.6228240893693748,-0.5727244266250356,0.12314695714038172,0.5780542803659768,0.5367514818032451,-0.3099611156503587
PCNA,-0.18439525224695144,1.0793105582270297,3.201332117554703,-0.48384859202026553,0.4433224948918743,-0.4112772659063684,2.862316082044938,0.2940694648249788,-0.5505866120940148
SLC25A15,-0.046299189829379465,-0.7717412456038067,-1.145451154801112,-0.3253835711380479,0.6980201450996113,1.6589422142910923,0.9435177037502845,0.012210719947649952,0.12201973662780842
MCM6,-0.557914234913852,-0.9492667861672657,0.6777498795099751,0.3205058878411416,0.13068571415431526,-0.4662955197282468,0.7100501373634094,0.21170223412064926,-0.5947739278082497
STRA13,-0.7396617315381625,0.7162096775647222,1.4278832019233754,-0.6046371223784784,-1.099521246893606,-0.46642745468682917,0.4356179736433391,0.43638992407608185,-0.8508554904963085
NUP153,0.30099929127229386,1.4151395391019905,0.5113156464302493,0.461346940074447,-0.21818450574560364,-0.35703139893241187,-0.23240731486990263,0.6226075949435768,-0.3289166080842295
PRMT7,-0.44890722452624426,0.2932407786847032,-0.42498411182572376,0.4418475674710101,0.38479871930726695,0.6799863781848797,0.22263805708005327,0.002699184216672169,0.30980820645706686
RAP1A,-0.8058771026950914,0.74517060029242,-0.8642103324664029,-0.5491249568437976,0.09281629191085936,0.5481839353612307,-0.40862804640101524,0.32432481818683107,0.8973516999411559
USP1,-0.849040720506175,0.2744973517160777,0.08956865102345973,-0.5900743991244359,0.1515612077170494,-0.11379548845282436,-0.4286553421942083,0.16600684924086415,0.09343206874291957
PRPS2,-0.4893813658260097,-0.049204337914433266,-0.6692210392123291,-0.8868927483503047,-0.5559567425018009,-0.36656186500353344,0.026959440073685954,-0.5451888476962844,-0.29557494855812755
NUDT21,0.8488781636129815,0.34231623338618417,1.8168231930302212,0.8131970517028906,-0.5231540454013257,-0.5852806901315704,0.1951321349273776,1.015228514566172,0.3298879704138866
COG2,-0.47459569661839934,0.4926535065585208,-0.015290317528665576,-0.3760964636947834,-0.9304168801245313,-0.7658353929962806,-0.44760733642612277,-1.617075205646579,-1.36399069404665
NSL1,0.22550297479095793,-0.19129101232930162,-0.13912583630332456,0.600243929593537,-0.5044003561516742,-0.2348507657823709,-0.04491213778821618,-0.4662089681574458,-0.19281104428766704
PPP2R5A,0.4573921655789647,0.32207653702786165,-0.06416878236317278,0.8550875127083528,0.32580398048557346,0.08802191812317622,0.5327144025298541,1.955137788113221,-2.099165109247909
TDG,0.9935347130891486,0.5578463459407542,-0.8649804851409891,-0.02400109669745497,0.23676739563046614,0.20817374374625014,-0.11227736092303678,0.5572144656855925,0.2521986883963831
IVNS1ABP,-0.34705702100419294,0.32367138687591834,-0.11887913430245917,0.23772671934562206,-0.12627486597674445,-0.3473081582456264,1.5400049105815472,1.403682000621064,-0.5018180818512137
MLLT11,-0.18251596216384156,-0.10216726521643833,0.3483180539694118,0.5520489248010914,0.04417790256880391,-0.45489859196596016,-0.23019580063187625,-0.35152728319454096,0.24453955709032726
TIMM17A,-0.7226186471590995,-0.4257326260111573,-0.3163639808315454,0.9401548886885569,-0.5125926385095387,-0.10135651078772752,0.1931207838921696,0.3987936258729063,-1.3191474036674993
COPA,-1.5993632901759365,-0.38864537320562714,-0.280277019754397,-1.2196036024844439,-1.4046658278384823,-0.43970951395949426,-0.6263771354576965,0.15287725964562524,0.8533003454597027
PSMD4,-0.11965183655273386,0.5578165135026225,0.6317352545108881,1.9790753322561074,0.26445061468450143,0.26634679045047943,1.6151805447985585,0.4221054975226247,-0.6082660474000589
CHTOP,1.382159178003283,0.6809518201031034,0.10775643997595592,2.072327691549934,0.9649748749134239,0.5723759445346882,1.852197862827351,-0.11742543421242818,0.8927585193940429
DAP3,0.31930595403015577,-0.07965214730049779,0.27521633781238175,1.5059846468565898,-0.8863344673108214,0.721207413940335,0.8338038056626006,0.19365058528190424,-0.32878856250601884
PEX11B,-0.8853748998066432,-0.005376215238889785,-0.14428746464349082,2.1821807709390937,-0.608494192793242,-0.2842699487173021,0.37504315035242497,0.7545905562902309,0.63108324809478
PEX19,0.9870758380631095,0.23504631827484446,0.5458655268576857,1.6309355099250502,0.1619549499209537,-0.014442462636123381,2.213740049082749,0.1579571727389545,-0.45012816578556186
ARPC5,-0.7014448667211033,-0.11269969665430205,0.47065247609474375,2.9438321951202235,-0.2664538499356535,-0.1500824250621348,0.5128178675936675,0.5718741592620378,0.693201094522812
SNRPE,-0.31675050294874724,-0.6836139985102622,-0.032217817741539354,4.333866189364345,0.30216267107120404,-0.21214535986378538,0.19277685161248473,0.9254884162546972,0.04089493057635309
ARFGEF1,1.3909876327003166,-0.3117031604322047,-0.12674296093475115,3.1483162868590915,-0.9321826585326488,1.0408941536525473,-0.3691740822008391,-1.165216678859867,0.6990865970384555
YWHAZ,0.7913035847052244,-0.02267572641416274,0.0017410548766537532,3.9963639716585053,0.3584306241494775,-0.1933919482123297,1.0417514689534082,-0.29288959064467823,0.6363854090308776
PEX2,-0.7332415682834813,-0.31730657109370264,-0.7699633780269101,1.5145592262866283,-0.8743519744275393,-0.5709661111679488,-0.9424633828867023,-0.8306259795792117,-0.6965907104417882
TPD52,0.515663700143859,-0.01238184401036484,-0.14055549134976375,1.8161564569477255,-0.6785471903554344,-0.3113928996260906,-1.115469055770152,0.2072194428280494,0.3726393100336587
AZIN1,-0.3040901719275212,-0.5634611069751246,-1.1935600992958517,1.3906330085318546,-0.6171783444042476,-0.042005186661330754,-0.9687448339615956,-0.18773706106842805,0.2544442605559995
RNF139,-0.797219949071168,-0.659014497319767,-0.6272707513681122,0.4934597473435375,-0.7391001093428822,-0.3919351097676743,-0.4113053202675944,-0.38778226074863154,-0.38206023077165563
UBE2V2,-0.3417694568622566,-0.575842441118224,-1.0881522464370115,0.021829832624228218,-1.1217406962793048,-0.31438421699197705,-1.1067413658072431,-0.8183741664715133,-1.6160080229497504
IGK,0.3536307804252726,0.04979242555548134,0.6593751377711874,-0.313622251657367,2.3752781803619474,-0.502711479505591,-0.6030788360026581,-0.35681291982027785,-0.4719171842440428
LOC100293211,-0.32392257955106674,-0.2253363454662072,1.479055745784909,-0.3698810915275269,6.312983683580764,3.53877593064569,0.23635186632044494,-0.08912434473415642,-0.3039145156318778
NKX3-2,0.18432621866856383,0.4073015451237343,0.20781903036690383,-0.24498579977450893,0.7897147037507023,0.6098751107050693,-0.373322785642396,0.3944927901189365,0.30961613507421737
MTL5,-0.09668432043056341,0.184913535914969,0.3610920040369641,0.044610185757862915,2.832496888142375,-1.368667886025037,0.23497830769246805,1.4035614702480779,1.190932182871437
THBS4,0.022511430482025734,-0.08899597339852584,-0.2081052507663355,0.17839734076711827,1.7155771520536918,0.7571169723359756,-0.26254349731205234,1.5080756508147115,0.19987475717096792
GRIP2,0.23465486349961434,1.231999979832269,1.337744301625902,-0.348861035504592,0.7517653384973799,0.6556999551142859,-0.373322785642396,-0.7172608973321449,2.281952512447551
CA6,-0.15258362512546242,0.5719318563135183,0.5719054052856272,0.27728530665650775,3.931265566466117,1.8328664292761094,3.6825004589176915,2.6306229633243556,2.2088718009701727
CCL7,-0.5433398748666192,0.40874495412441597,-0.5409619106394794,-0.24994334809247054,6.129659125163161,2.134475001228158,3.69553560361446,0.5888852356447982,0.8640802009591485
TM4SF5,-0.4569092309958008,-0.1150402354389522,0.3383489477717412,-0.5093293838836156,4.4160376133790695,0.8292380348430552,2.94090137574475,2.7473976695752382,1.5205683525255984
MAP3K10,-0.49781213034118876,0.37921362850343426,-0.34890266715308066,-0.4054688916454296,0.7421323576138691,0.7438507436674947,0.17122451323472435,1.7825643993109843,-0.27539826358559794
LINC01260,-0.5482482675985959,-0.537893005976642,-0.32150300902150014,-0.7347754111302046,-1.74386973688357,-1.0642685954923907,-2.0264794750971977,-0.6773800352478405,-3.121411805751861
ADAMTS8,-0.062086640816147974,1.8967784656048803,3.456354125849872,-0.19549570530718088,5.4740499898768045,2.0188640139137077,2.581355845426937,2.344466991459882,0.3935514160575651
TEAD4,-0.3590786046910056,-0.235639182992716,-1.0879993438727258,-0.3606380494859166,1.121170593339796,-0.2355444915506233,-0.39644535227306665,1.1581320966402813,-0.9236199482433306
SLC22A14,-0.20296779760501743,-0.24052901145629504,-0.19735980137258385,-0.3642270571889998,-2.4671924436165207,-0.8126616473524775,-0.5189245612669462,-0.44391008095647133,0.29466302497570906
ADM2,-0.28026968268226105,-0.14465029751346076,-0.10024722549451685,-0.366968408004458,1.2310788856907848,-0.627072850835566,2.107819144835532,-0.34068823186782493,-0.36711922553579296
CRYBB3,-0.38346527885938286,-0.022443965022615687,-0.5997924029026646,-0.3743763596891904,2.3924802593691794,0.011522610331665706,0.5953321669677865,1.0027826058841398,0.0875632525697643
NKX2-8,-0.3417196236452927,-0.2882798595931672,0.032916490989818914,-0.24897167804460008,2.576206452172519,0.4309898927054448,1.1015621551246075,0.8308352603544196,0.4594439460339468
EGR4,-0.13423910450074458,-0.12490032260281578,-0.44035881552025463,-0.3420234105727766,3.883123154593075,0.33791134358538727,0.19955972088922683,1.190384727181406,-0.6131151472771474
FOXB1,-0.32003295201959586,-0.48718109750208755,-0.7268143507381478,-0.23071055701833182,2.329939616188958,0.006793054883447379,-0.6500693391863883,-0.29292172251954973,-0.6661777779820326
NR1I3,-0.33646746229831337,-0.8980843438321734,-0.013947620270096326,-0.3952362425763123,1.5856015608564702,-0.22394905195354417,-0.17967256978072735,-0.14462851579485578,-0.44546874308502477
ACSM1,-0.35575159104532594,0.01011053311700284,0.2752850894872212,-0.35106133740225476,-0.3778800893016492,-0.07175619983791438,1.0277229863408033,0.1409500592311224,0.1574532018953541
RP11-15P13.1,-0.26163051181312275,-0.20080223981537118,0.32393341105315493,-0.34083533561294826,1.5156149386122189,-0.13769612188195676,-0.3581732614979479,-0.02297277858377024,-0.43039023105265695
OTUB2,-0.34719078372079576,0.1286334995274664,-0.08536410486635791,-0.36010601042617807,1.39448280326502,-0.2681566946436102,1.1386452350016698,-0.31382614633903627,0.5276841344134736
PSD,-0.08785820136872889,-0.32072322737458714,-0.30316354666812595,-0.407168695084053,1.2320111505191385,-0.3702066495026705,0.6239320704854651,0.5873694481242503,-0.36341776314443885
RGS6,-0.34852841072945484,-0.22870025752680168,-0.0038458130511311818,-0.3935725051033934,-0.4825266217985708,-0.4100650981099294,-0.582782016898215,-0.268640684224767,-0.4293042175228605
PPDPF,-0.34709767437952316,-0.5449418510261275,-0.15332837074411107,-0.3902901162162139,0.21461517366048075,-0.06072316509215019,-0.1747401677975778,0.31017189127985323,-0.31881523343283497
NPHP1,-0.3464970535094696,0.1638388893713353,0.034821817687430145,-0.2736601523589314,1.6789298318269854,0.11494837494430513,-0.15751592092134845,0.2085396432425109,-1.0111140153228226
TNS4,-0.348237280172161,0.3198781688933927,-0.30733314173012444,-0.40502703282986696,-0.28298893890142335,-0.03692210473266888,-0.4342275415903388,-0.2916498356716888,-0.33383687769187154
SLC44A4,-0.34706751219787785,-0.7114395142443739,-0.16613068570595138,-0.1728832155722228,0.3691093973248424,-0.4877513903500557,-0.4571431764996903,-0.3570512285535313,-0.19757720092740505
PACSIN3,-0.273758503975272,0.37477556145247226,-0.1648595748916746,-0.28458291872400526,1.8489624071147481,-0.38457342051190757,-0.13103627278503618,-0.2576809801309906,-0.07218441333646806
NPHS2,-0.34225860921138934,0.33735268493918635,0.017419949903783746,-0.18747876699482138,0.9675773850944294,-0.23751743466785818,0.17772438499568713,0.14910414842427988,-0.6724424740049003
HIST1H2AK,-0.34629116380879593,0.05780087643227473,-0.20029344145079497,-0.24258254804385138,0.15924387571223825,-0.2800365144140814,1.028578540309894,0.04656163477992194,-0.15406051021887635
MYH6,-0.2915242339089758,0.2696554585513347,-0.05426909452870013,-0.13258176844039357,0.1642258311205623,-0.41160092289610767,-0.5330268709715821,0.2319658872190736,-0.4763086576536515
LRRC8E,-0.34301397575811127,1.1637802200569825,0.39641413839955836,0.1904868202476915,1.223304835982388,-0.28168474023372053,0.45891240378307024,0.02947451915556204,0.1321401932042662
CLPS,-0.294210005543861,0.41227889755894653,0.6023162764414406,-0.4787177004695897,0.38068930074991897,-0.4605697448473611,-0.21839161682282435,-0.29145436672043024,-0.28460807143706257
IGLL1,-0.3628475566614426,-0.5633670308063983,0.0854212311536609,-0.5242282466056716,-0.3885451946946277,-0.27492484579010595,0.0010409413049966181,0.1876360595736258,0.3388086245094347
RRAS,-0.35365728936158836,2.126910147454243,0.336912163110765,-0.3094876348985282,-0.2372079657214133,-0.3013592930140271,0.8017550002695607,0.18198573176548358,1.094887409785295
RNF8,-0.44234640995599556,1.993339059999352,0.42331769465272717,0.5308535579311892,0.1228787764941393,-0.5745705281939112,-0.8871034124718775,2.5768711810325997,-0.03362346285812505
RPAP2,-0.12694350810845406,1.9753842074850898,-0.4313449986842821,0.15520375284634455,1.4036683405985306,-0.20523795360430191,-0.34685245873190307,4.104581990806132,0.20570564963679178
AKR1C1,-0.3317490369860598,0.6180736331149612,-1.2319182047251342,-0.3680933533208711,0.6389848924402035,-0.42461830485848734,-0.05607005356739246,-0.24822878744242777,-0.7920240021766632
MOCOS,-0.3826154976405216,1.3977090040804625,0.5331220518242095,-0.17624916919693112,-0.02139192127883571,-0.2878900626651117,-1.013017212267259,0.27776623950702606,0.23492651945455276
CLSTN2,-0.18725156213897415,0.26182811877241385,1.1855703638725261,-0.30679133982516077,0.058155203147156866,-0.4199046750018587,-0.29064003937293675,-0.5679559062601515,-0.08167881467276492
ZEB2,-0.16134144695276223,4.306385987969635,2.2047849256075915,0.019092770548389572,0.31021831857659216,-0.349721189665493,-0.373322785642396,2.31032458326558,0.05093237369821538
ADD2,-0.33871389296289167,2.2808874109947563,1.138928769977336,-0.27496322052898836,0.642830279377633,-0.20323922590734364,-0.8187926506635623,0.22116323829691903,-0.8113539173606902
TRIM9,-0.38005959624003793,-0.17744980787284692,1.7119227296592312,-0.1625846904387627,0.6547678190689583,-0.020161602923544998,-0.527500439761489,-0.07712264815666227,-0.44572246229751766
EPCAM,-0.2439617321924882,-0.17755306627020917,1.7579484675013957,-0.3903374583796403,0.3988230602924042,-0.15789084974805845,-0.9842133104324274,1.8473715569422986,-0.33444627970981855
SERINC5,-0.19113079058495772,-0.6437329927245548,0.7336714623907543,-0.17102100579149648,1.534796796882769,-0.23185836347912595,-0.42641340165163205,2.282201786476787,0.09734224212071196
H1F0,-0.22277171262785794,2.2122931302272644,-1.1149438012653203,-0.33792714329560636,-0.3714250933452741,0.09576377299711024,-0.5036359704590514,1.533794682527864,-0.8560910643882792
AHSP,-0.2187652974970474,2.485901924336976,0.5251563413441445,-0.24885670083310962,-0.7996552857949669,-0.006150314513387107,-0.29648658215579116,2.500083416507405,0.11745035604340132
FAM117A,-0.25069851016960437,1.1207478084930715,-0.6551544052188024,-0.3169655623876457,-0.3633492226645571,0.30481962894247183,-0.436206106902863,0.3002260332845881,-0.44923184938826277
DEK,-0.4462307068578246,1.313753699443079,3.74158218503943,-0.3240061207961216,-0.4775061172376449,0.04418843220122008,-0.12415351095950537,2.0348112656551463,-0.7193162175860904
