,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
CMTM4,90,79,cluster_02,#84ff00,0.8718020766747937,0.8718440234255032
CNOT10,91,79,cluster_01,#ffbd00,-0.5063878052654689,-0.5063852272158645
ATXN2,92,79,cluster_02,#84ff00,0.2745111157057449,0.27455453018753706
SPDYE1,93,79,cluster_01,#ffbd00,0.6765165889128928,0.6765019340320613
ACTR8,94,79,cluster_01,#ffbd00,-0.14379238102666747,-0.1438366763117421
NT5DC3,95,79,cluster_01,#ffbd00,0.6294470171425488,0.6294551796760283
SEPT7P2,96,79,cluster_01,#ffbd00,-0.42759147956801363,-0.4275735805988104
MTMR14,97,79,cluster_01,#ffbd00,-0.5233080485781796,-0.5233337038799964
SFRS6,98,79,cluster_01,#ffbd00,0.28884549136405074,0.2888575303122169
LIPT1,99,79,cluster_04,#00fff6,0.34894900440549453,0.34897747741313123
ZNF141,100,79,cluster_01,#ffbd00,0.6619564465384659,0.6619434158818043
NCRNA00202,101,79,cluster_01,#ffbd00,-0.4769881848513628,-0.47695333257784317
ABCD4,102,79,cluster_01,#ffbd00,-0.6131797165074274,-0.6132502239859962
JMJD5,103,79,cluster_04,#00fff6,-0.870572206245154,-0.8705643825247358
C20orf12,104,79,cluster_01,#ffbd00,-0.22538195451578755,-0.22537121288874642
FXC1,105,79,cluster_01,#ffbd00,0.012303341046390992,0.012283227029565642
MLEC,106,79,cluster_01,#ffbd00,-0.3975894336861074,-0.3975145593755952
PCGF2,107,79,cluster_01,#ffbd00,-0.2853272224268402,-0.2852957817940606
TMEM151B,108,79,cluster_02,#84ff00,-0.47615948049701806,-0.47615739936512885
HDAC5,109,79,cluster_01,#ffbd00,-0.6659798539340159,-0.6659322886906675
LRRC34,110,79,cluster_01,#ffbd00,-0.5222734830348131,-0.5222804665283345
SLC35B4,111,79,cluster_01,#ffbd00,-0.5259374960186578,-0.5259424122506684
SLC25A42,112,79,cluster_04,#00fff6,-0.802291659174556,-0.8022321130076819
PTCH2,113,79,cluster_01,#ffbd00,-0.7434984798676813,-0.7434837083517646
ITGB1BP2,114,79,cluster_01,#ffbd00,-0.5507375997112998,-0.5507563978055199
ZNF540,115,79,cluster_01,#ffbd00,-0.6088696357793795,-0.6088102334610674
