,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
PRMT5,84,62,cluster_04,#00fff6,3.260958531471603,3.2609903149624997
FXR2,85,62,cluster_07,#ff00cf,0.6511162782602836,0.6511246051125673
SLC25A11,86,62,cluster_07,#ff00cf,0.9319042046991397,0.9319272346830096
TMCO3,87,62,cluster_07,#ff00cf,1.2993901089426003,1.2994020982659311
XPO7,88,62,cluster_04,#00fff6,0.9624886915772154,0.9625047016574207
ZBTB6,89,62,cluster_04,#00fff6,1.0899081559973203,1.089919332192631
HDHD3,90,62,cluster_07,#ff00cf,1.758998323594915,1.7589731926568295
NFKB1,91,62,cluster_04,#00fff6,0.09592293700349372,0.09592998606771667
EEF1A1P42,92,62,cluster_07,#ff00cf,1.3668543230745915,1.366861695792856
RAB14,93,62,cluster_07,#ff00cf,0.5993647525205682,0.5993617294212241
EIF2B1,94,62,cluster_04,#00fff6,1.4792927749129774,1.4792938809568787
CANX,95,62,cluster_04,#00fff6,0.06854043980618128,0.06853060075678588
PEX16,96,62,cluster_03,#00ff39,0.0721058038610514,0.07203627040931176
POLD4,97,62,cluster_04,#00fff6,-0.11956405885415265,-0.11955889384442753
APPL2,98,62,cluster_04,#00fff6,2.142643627032805,2.1426307162689238
RANGRF,99,62,cluster_06,#7200ff,0.30729341677357963,0.3072850930122226
LIAS,100,62,cluster_07,#ff00cf,0.16711422894687972,0.16711546453948872
DAK,101,62,cluster_04,#00fff6,0.41391183415096855,0.4139484335595795
NABP2,102,62,cluster_07,#ff00cf,0.25812052630765703,0.25811687378582054
PIGO,103,62,cluster_07,#ff00cf,0.23293024794566392,0.23299998659759424
BCKDK,104,62,cluster_07,#ff00cf,-0.3836157498967644,-0.383645852300385
PTPLAD1,105,62,cluster_04,#00fff6,-0.5832707322474415,-0.5832753120630748
APEH,106,62,cluster_04,#00fff6,0.10763277012419954,0.10761208332524129
NDUFAF3,107,62,cluster_04,#00fff6,-0.6629889310113795,-0.6629673229148799
TASP1,108,62,cluster_06,#7200ff,-0.29942269805504057,-0.2993919647167815
RBCK1,109,62,cluster_06,#7200ff,-0.6123494333723711,-0.6123398543532609
SULT1E1,110,62,cluster_07,#ff00cf,-0.7202803491330053,-0.7202891440984657
HIST1H4E,111,62,cluster_03,#00ff39,-0.4190983402768979,-0.4190932357475758
SLC18A2,0,63,cluster_05,#004bff,-0.9722465756079123,-0.9722390157104498
PDZRN4,1,63,cluster_03,#00ff39,-0.8130261118301044,-0.8130256740738008
DENND5A,2,63,cluster_06,#7200ff,-0.6382525184606299,-0.6382288587022757
GPR153,3,63,cluster_05,#004bff,-0.666529957163,-0.6664958732663285
DLX2,4,63,cluster_07,#ff00cf,-0.8980936867748673,-0.8980972306101334
SLC46A3,5,63,cluster_05,#004bff,0.17157108454909878,0.17160213731573368
