,CR,PR,MR,PD
TMEM208,-0.039880576903035515,0.15329654807170243,0.5254024813226275,0.4193809238557499
PLP2,0.3390170442955472,1.689573595402475,0.5081512063295991,3.011890126728666
TP53,-0.11532861828115892,0.2236780125016788,-0.11261176503346965,0.7406186426131324
RBMS1,0.1523578529922747,-0.011625079164009242,0.01979317606919151,0.7016884687663811
DPM3,0.3431960465100517,0.24497021377284334,0.1367032530423165,0.04839354822032816
MIA3,-0.19454550869376988,-0.40826057232354357,-0.24925360850970865,0.10656145305972603
MEAF6,-0.019708079920745636,-0.11288766384774918,-0.18073714586678175,-0.0438478673323857
PYROXD1,-0.15016857875380704,-0.1644515679856284,-0.4393153871146942,-0.09081404161452405
YME1L1,0.25667308669441274,0.14061862480574971,0.13491963815184194,-0.19745743670806215
DDX18,0.02443812437008941,0.046261210845190255,0.1718659788655823,0.05937064918690815
RAB22A,0.24692549883482864,0.12914593390714968,0.26092358443039115,-0.061662326096664936
KPNA4,0.008762032555134172,-0.22463990482445823,-0.060106151514453234,0.16430335227510995
SLC30A1,-0.04875694434306662,-0.09636778237835714,0.24288129649470103,2.026953682468572
G3BP2,0.3958139229981117,0.33856395179491544,0.10451479273719794,-0.15700562922774272
ROCK1,0.16763196006084247,0.6257205301587819,0.17400851186857336,-0.3350350954702334
CCNI,0.09866276108221465,0.6899911383989173,0.7461381152201957,1.2694303479933853
PRKAR1A,0.07646562941984426,-0.05860823886846085,0.4543198705637571,0.23922200991895187
YIPF4,-0.44530988491479245,-0.33765935922354934,-0.5303730783910956,0.46197163096406973
MDH1,-0.2864216076455383,-0.34231703648535383,-0.3701165692891226,0.9573702360683342
MAPRE1,0.9328597952915897,1.4207074097722578,0.8073652793844632,-0.23441631157267215
DERA,-0.6043709578688804,-0.5706492437792442,-0.7934353257630117,0.7874307527747141
XRCC5,-0.32050608324089974,-0.45530763084665177,-0.16704556671425985,0.25912331548835943
NDUFA9,0.5838962140396056,0.5057679797690154,0.7545797738066686,-0.41082168540206204
ENY2,0.27188207508552614,0.3806280497938948,0.09581918340902977,0.008446898457975246
DRG1,-0.6371235437146967,-0.016501711801078744,0.11583017548158862,-0.040936134211622614
C11orf30,-0.3082451011896868,-0.3264688945322189,-0.31621920304168966,-0.3805456289055178
HDC,-0.3887727279984721,-0.3799401004128404,-0.4150146484676555,-0.38494572952278117
GRM2,-0.259525162740206,-0.2883434179058152,-0.35160143977517044,-0.33420801936164446
NPBWR2,-0.5274542777143594,-0.3166922949598381,-0.3657580648627862,-0.4414610820072091
INSL5,-0.3200583838480731,-0.2937735047793321,-0.048952710892427934,-0.29481111278072397
TCL1A,-0.06415665625753324,-0.1350794599636316,-0.12698329139357406,-0.2056310610713777
ADAMTSL4,-0.21132176694291402,-0.2062688244864321,-0.21289994146528504,-0.278500559542549
C8orf44,-0.4439285443601008,-0.09756697594079362,-0.29209833141028985,-0.3028558480638636
C4BPB,-0.3970834341777674,-0.22488180409306469,-0.18777501394777263,-0.3669832553098098
FOXD2,-0.506374563607955,-0.26386290953838787,-0.35974386011942794,-0.10802414917376903
P2RY4,-0.21951614799215666,-0.2744153412242444,-0.30226652669128146,-0.3579907119996254
ADORA2B,-0.41992938395619,-0.29901054853645026,-0.46360227277823757,-0.253206755625167
NOS3,-0.39582468388838316,-0.24044959997028437,-0.21885855201279988,-0.4539611677414647
IL1R2,-0.3332516381425716,-0.1661879599145995,-0.11169838347361921,-0.4350814474083348
TNNI2,-0.43671670103487603,-0.2913222754846201,-0.34471025352907336,-0.39969673269609757
PLEKHA6,-0.39797846602418513,-0.32244664565718995,-0.256033263788446,-0.37996263332837704
NRG1,-0.3471733306678321,-0.274669861500208,-0.29442968514741874,-0.44246359932997703
TNR,-0.38655311648252016,-0.16955307226236374,-0.2749678385234399,-0.4135082282408321
RP6-91H8.1,-0.2073702332200669,-0.2792297342619993,-0.35306932231340626,-0.4647318224052665
KRT16,-0.419720379811751,-0.29897537464387264,-0.3388253818773915,-0.46560829973316215
HIST1H3I,-0.3850292403024726,-0.3294758238234555,-0.3577782437232564,-0.398116030573147
SLC22A11,-0.36088446553738357,-0.295897786812628,-0.35015137920815737,-0.4198285631350011
KIAA1211L,-0.41918930802613025,-0.3182178809992991,-0.3369696859993543,-0.45760040317000406
ANKRD2,-0.3022606435685072,-0.1982136268650326,-0.3562888213268051,-0.4441135174079358
FAM110D,-0.2989856549749297,-0.2534006379613066,-0.20382053271129372,-0.43040282070017305
FGL1,-0.39579651759336976,-0.3766270475114392,-0.3399079051914311,-0.39650472221874616
KCNC4,-0.39204628802417735,-0.14588795235997004,-0.2432124301984095,-0.36081565850588465
MGC2889,-0.33004939530414407,-0.13498276903543255,-0.3354352893983711,-0.4253852001327185
HMGCS2,-0.3809081794419147,-0.25958659146105656,-0.28932953734988254,-0.45374765650279303
TRIM46,-0.41782294636491074,-0.3612701327567274,-0.3069932219466613,-0.41627665586806234
PBX2,-0.40673851588752524,-0.3267916023966732,-0.30662097216346473,-0.37908015426152136
FZD9,-0.397412243170016,-0.3732704951436409,-0.39068613355117376,-0.4225275997874439
RBBP9,-0.25882166986482247,-0.27643120598117105,-0.31645335190695717,-0.35827764377447835
ZNF205,-0.37037667996988827,-0.31357292014087534,-0.40630022096333707,-0.383010653107895
DNAJC4,-0.32355565474020564,-0.36226757410355,-0.15933552971978057,-0.4173168964370802
DOCK9,-0.3061091958240454,-0.12518168487063885,-0.12789447272975327,-0.42292920629635194
MET,-0.39387893566279625,-0.30228611289475993,-0.38138176959714176,-0.36860332268984364
THBS1,-0.3843664333661774,-0.3028848487414142,-0.21924202288739655,-0.45913167165681573
RNF39,-0.3787838171118458,-0.19871840448870154,-0.34138977573546175,-0.42714507749446134
RAB27B,-0.4050685859791529,-0.31522738408168344,-0.33728907286664256,-0.44689833196036466
MLH3,-0.4011350156738887,-0.3444515290258552,-0.3235056597745202,-0.46297347891530993
TUBB1,-0.38976459140147934,-0.2711267681533357,-0.41315294005656544,-0.47245972734007285
MMP17,-0.3882948325264171,-0.1502964589992706,-0.14171869863183958,-0.45720681888609555
AKAP7,-0.4474463360540161,-0.23182914036280852,-0.10781911448779669,-0.38329280125658977
GFOD2,-0.4349220412591101,0.027585937026006563,0.5362808186108455,-0.33195788215465694
APOC1,-0.39964732701609496,-0.28802955875002395,-0.003096891366106823,-0.3568533351264397
MORC3,-0.38997811183733155,-0.21361736157165032,-0.31122613543244587,-0.20413058824513106
SH2B3,-0.36500102478708424,-0.09336023490567812,0.08218166737036289,-0.41121653392401664
GNAQ,-0.3578282976861509,0.16775077301539845,-0.06133751101431559,-0.412309854515969
RANBP10,-0.2932121098196036,0.22956258680039815,0.7722731512521577,-0.33622531995705374
RUNDC3A,-0.4032036468757576,0.03256062881356064,0.09141814610516157,-0.372097231040946
ZNF451,-0.4006875221148503,-0.00423142539138279,0.13251143381291972,-0.3461562312106538
VASH1,-0.1831367684132762,0.9906897779151128,1.229580694746464,0.025122608055961983
CD1C,-0.373318008573734,0.19379909094732348,-0.335306172524398,-0.28953519379294135
TMCC2,-0.37123501197695047,0.8102153460474346,0.6235185601396568,-0.3497849650504072
LPIN2,-0.2209587836460171,0.20984289871648817,-0.14837028607488376,-0.19072856585172546
CUL4A,-0.39441015072192603,0.47605092833761203,0.9216003214464747,-0.22345043534733525
GLUL,-0.31166252520979343,0.508315086144037,0.6397195881498975,-0.1245355848898801
PDZK1IP1,-0.5362552452431103,0.5114925272641643,0.27184419930166287,-0.14940347750306418
FBXO9,-0.3883253819526791,0.33216305689646997,0.5472375124430805,-0.24015176012300318
HBS1L,-0.3215533920902662,0.18304257117430395,0.2862625742388149,-0.28095489856284445
CA11,-0.12973452124038895,0.07430404583561277,0.2734653043339159,-0.08116980230906848
ZFYVE21,-0.1410041988763014,0.6441816331314044,-0.09648734523166154,-0.06005640748252236
CTSB,-0.12687062337776378,0.47909919638986787,0.293592867462072,-0.3805553075436963
SHARPIN,-0.15112930303187358,0.16038989838397302,0.702219765851792,-0.14448084033363293
FDFT1,-0.36593411970367223,0.7285605180043147,0.5357550714612622,-0.11196791295755792
ATP2C1,-0.37129235953086864,0.13294394441240331,0.10669570495478885,-0.029007650758992677
SCD,-0.4766528985299865,-0.13842728608510246,-0.29544933286163066,-0.33250092496153366
GDI1,0.4007418806372149,-0.03992024968929188,-0.19549859202656894,-0.4422084874524057
HAUS7,-0.39129276103901117,-0.19182421064045113,-0.0863425133006619,-0.18962757028427787
TAZ,-0.21511307178249342,0.12058868942293703,0.008808120136374727,-0.3839730992833697
FAM3A,0.21507575185897962,0.8902660239765847,1.23462019383913,-0.20704943511212592
G6PD,0.1382302622549758,0.5810486828836761,0.45301737314766327,-0.31254258016433634
SLC10A3,0.20693632635389045,0.23826806124080702,0.49098163047370175,0.1035777784760621
VAMP7,0.30471997912481835,0.5386373173461657,0.3009353478309088,-0.14461703668420844
AIFM1,-0.07907500001480994,0.6748680577444796,0.29230374869680137,0.7600150733583089
CRLF3,0.6499561775730208,0.5082205251635745,0.3355800272038919,0.3086417119093295
YIPF6,-0.5685238276865824,-0.45483666925922694,-0.8188809028072986,1.0044996811549887
SCN5A,0.4901882414082395,0.6731514663542911,0.8279844969125594,0.04582175886529519
CDC40,0.17804346301422305,0.6978586859633102,0.7583309092923227,-0.1637491543567483
MYL6,0.4172152126638505,0.5577325915385778,0.661223455145832,0.3981260792091674
RAB36,0.0004320512260608996,0.7250469774321663,1.30387794342496,-0.26209756879671026
ZFP64,-0.308313387132914,-0.4580164716520349,-0.6521058640996361,0.9219840932210203
SLC6A9,-0.16246999283831887,0.1801672383541502,0.13599972071983896,0.6627265117368126
ANXA2P3,0.5501709177472421,0.28128085197993963,-0.30049001569929046,0.8580263265364422
SART3,-0.052028650017697214,0.9926812875532263,1.3662877914834988,-0.1939931763346454
LGALS1,0.7851959374989083,0.2921825340626612,0.0330349078808995,0.30469984758903584
MAPK13,0.6302197587778994,-0.11420355219612376,-0.2561674994760787,0.28907722562662164
DIABLO,0.45330553778218635,0.5443177883394289,0.3738930837641499,-0.09852624648064162
GABARAP,0.9426163568901843,0.6131624333526629,0.5062176434529424,-0.13658255182347911
ADAM9,0.25802061095450823,-0.027434090714044755,-0.190934863498406,0.7546155004838856
UNC119B,0.16171137665251378,0.3603553730330677,0.5154207573422315,0.25188640784089905
SLC25A11,-0.2062185872423131,0.16354566115856803,-0.005853881355757143,-0.14316980816643257
ANXA7,0.3065404250264847,-0.1989188815012518,-0.04705725798231156,0.05534176157055303
EMC6,-0.17118651888268532,0.24072008894076896,0.02119052040889957,0.04033098427457655
MSMO1,0.06907097797219708,0.5312625715292295,0.335612333165749,0.06706110062619101
PGRMC1,-0.1724533113503547,-0.22761409859780604,-0.16799513922261103,-0.3900330381001354
ATP6AP2,-0.1627233685049695,-0.037222146856212494,0.09948871495690478,0.022650421348614107
TRIP12,2.100165905168627,0.9692832268546582,0.6781812765830965,-0.31722262832529063
TTC27,0.463514816188749,0.13062290690121406,0.7017665374781917,0.4584406632523251
TMEM14A,0.8006054155146233,0.6260800871045568,0.9648849276644883,1.6310774858014028
RAB21,0.08684818059923514,-0.05476230307764025,-0.03028229148780221,0.32475433262463443
NSFL1C,1.4433355284878189,1.4830967134180695,1.701151377291932,0.25264463145845467
TMCO3,1.5459138566992798,0.4652424316471916,0.3852688796323348,0.2838963150950295
BZW1,-0.226662348595475,-0.6145132547431571,-0.9869752300051545,1.2510663365140582
SNRPB2,0.21095776553507273,-0.5748839573454116,-0.6679289421767177,1.321596473665122
MFF,-0.18414021374366626,0.04032855080501517,0.09111645595874264,0.5099662271470481
LOC100129361,0.42395898715293723,-0.01143980763991189,0.18107735992688034,0.47427754141710615
CSNK2A1,-0.493486403847865,-0.49279117696327224,-0.45707503684061584,0.6807641466549111
DYRK4,0.6788881131824728,0.8162003518395143,0.8539449141884281,-0.25512148126261247
GSTT1,-0.07276444472416072,-0.324734332908837,-0.44252020561007843,-0.141971026073781
KDM1A,-0.01735291591363214,-0.27290122397495054,-0.3437734317451619,0.1938177361413132
ITGA2,-0.36522082216898966,-0.21668662662498922,-0.31409786221184666,-0.2863866837158502
FGF12,-0.3768831154953769,-0.23217220267241384,-0.2801373986453441,-0.36515113942852256
ULBP1,-0.40680326864567623,-0.345642401397897,-0.4276087075149425,-0.31699402695449613
ZNF536,-0.31444034618229916,-0.17786522985678205,-0.14110453872813722,-0.3771114348725805
PSG7,-0.1524055904652209,-0.13863852057523787,0.008580879696735162,-0.4737580064193423
HSD3B2,-0.6761171995975692,-0.5054262609342397,-0.527199764810758,-0.05259914936637632
ADH1A,-0.4565675243573104,-0.4184890694418019,-0.27651200032956136,-0.2439353386989894
BMX,-0.2691067087951369,-0.12255075564693245,-0.1897913729731554,-0.3188283467895491
CST8,0.15990937084829845,0.058309936775940666,0.08753524243668118,-0.371016942206526
TSSK2,-0.34948601382149463,-0.19749009069799017,-0.24089585896230079,-0.33766599342683473
HCRTR1,-0.5205027030830355,-0.25673906352155274,-0.3154142526574165,-0.18265865062047537
LPPR2,-0.16333833323718408,-0.14020959303760167,-0.21866066578825427,-0.43085064078116686
VNN3,-0.384818527305485,-0.38284617661269793,-0.3057652093916369,-0.3010947993169566
GLI2,-0.31124500350201123,-0.1437829049290366,-0.1788822775334617,-0.44717826876608613
NAALAD2,-0.33709682748138653,-0.17122472198613756,-0.2783874398659249,-0.4184598643364372
BAI1,-0.4330831866222053,-0.29873174145889775,-0.30620753040436643,-0.3912789664810297
PYY2,-0.42061781330726317,-0.3723813858514465,-0.3688251726259631,-0.35818378519073835
CCL24,-0.4548383452147981,-0.1958262031653135,-0.2897863341886214,-0.41148910479181194
CALY,-0.32925691370777505,-0.24846030655669907,-0.3047377097131801,-0.38950228967023437
RCN3,-0.3677773312164189,-0.37980249146723516,-0.3723348030751377,-0.43909175144081214
PDE9A,-0.4199417295098072,-0.2967407111032277,-0.31868119776610504,-0.42476053874841374
MPPED1,-0.3599374378158942,-0.25627358171310854,-0.2459401818720385,-0.39725396093084275
ACADS,-0.37996729637397725,-0.2618091395247967,-0.2513487631063044,-0.4286042989393941
SPANXB1,-0.35277751877399144,-0.17714810183891747,-0.0752654769244489,-0.3777759241372011
TREH,-0.44544565161827854,-0.2671270331723891,-0.34079846706412226,-0.43236246421385444
MAPK8IP2,-0.4024480220863543,-0.2689920118284956,-0.3519238959880683,-0.42916054789851654
SIRPB1,-0.3112468011023822,-0.27325356088223757,-0.2355505632862266,-0.4343630466276549
COL6A1,-0.38272666472319505,-0.30808666111605065,-0.2568049296726192,-0.41366021747375165
POF1B,-0.36125164787776565,-0.1877835676533288,-0.27843649978916246,-0.33576496796044836
SLC6A7,-0.377825168816922,-0.18104816639968274,-0.2604667148811387,-0.4218295227832833
MSLN,-0.45024826938984014,-0.28198969177002586,-0.27528858712682036,-0.4748951358242182
CADM4,-0.48431813208468394,-0.14800977411416208,-0.18782665333835027,-0.4335179714852302
URB1,-0.3685658249731445,-0.24464051703470804,-0.3501271836623841,-0.34730428162698856
HSD11B2,-0.3419184881373411,-0.3366560515633807,-0.2908298075202452,-0.42254175823068674
CNTFR,-0.3714164196043012,-0.18460245735139963,-0.20752242417088854,-0.3941571905274868
OSGIN1,-0.3870349458380575,-0.2348370862199416,-0.1669327363379044,-0.38680131776948806
C14orf79,-0.41215602234008636,-0.14654859140645665,-0.25337995686349635,-0.4552956263405251
PADI2,-0.4567490681524336,-0.3578966293402802,-0.22769577321831896,-0.35686091727478647
ADAM22,-0.377791318859199,-0.11162730201253707,-0.4030465572854556,-0.4385147892483579
CXCL5,-0.38841788491734364,-0.3015513758843339,-0.4085714960273609,-0.45338341036109814
NRGN,-0.4264814935302543,-0.31520862927290605,-0.6046098859652047,-0.45084161373684445
SDPR,-0.39225675368280194,-0.28061840925391873,-0.3341396702797816,-0.4499563362162942
PLXDC2,-0.36776810178880304,0.042528815529387975,-0.04740682453615811,-0.44156141208589367
MBP,-0.3782298452210255,-0.18550154468592986,-0.09340950244966069,-0.38945980267326535
EPOR,-0.36100298741764947,-0.07932700864110968,0.07930323486867676,-0.35929839573694444
ENG,-0.29666166698487345,-0.08309829450497312,-0.20892186909405108,-0.32342025312012734
DLK1,-0.4564328431363129,-0.26159035044159457,-0.20574020039264432,-0.34359070272267445
SIAH1,-0.42212324414904034,0.12276364040346045,0.03528369416324847,-0.45406543921596043
TPM1,-0.4181509124645802,-0.1468948749252214,-0.16145952589990617,-0.3560596181764462
NOS2,-0.3618142574117922,0.04242270482660759,0.053078553735169356,0.2776076836946389
CTSL,-0.5422555531375614,0.8303887630000379,0.8182468725551706,-0.3338519302021046
HOXA11,-0.35434107767692175,-0.27615480276850407,-0.09125017742078412,-0.2751249508363383
VPS37C,-0.3712109321287214,-0.2617428696917542,-0.0963940396509421,-0.17232069718284074
KLHDC8A,-0.28608214246482533,0.7775300187755665,1.415637250909422,-0.3263349107112245
GIT1,-0.19982897778525088,0.3702281026405111,0.6521195346645744,0.39243010398873995
ADH1C,-0.3220343354809937,0.5158550200698856,0.8599425714124519,-0.20579851013229258
HAGH,-0.35141992165590574,0.5596445266281344,0.5426239693166047,-0.16939991842388835
TMOD1,-0.32464289711998906,0.0231341760356961,0.10471304935183476,-0.22776745747620739
MAPK1,-0.7304580434355491,0.14094156036932465,0.48266992162913624,0.09818543895955317
PIP4K2A,-0.465375320246227,0.3997698249455487,0.6440072193818867,-0.26594998982820856
BNIP3L,-0.3947633051448547,0.19621376072489766,0.3436663162507417,-0.234075506149055
NMI,-0.2385661749183201,0.3804526739253076,0.8689879230708568,-0.03630904244599404
SLK,-0.3293333053335229,0.3227010570061095,0.17807361911141345,-0.09563740428695575
UBAP1,-0.24465021742450052,0.22520439614161586,0.13914253772469998,-0.2414687040108648
KPNA1,-0.4046812812910532,-0.08056665115598532,-0.11657089844713615,-0.2779106952259075
HMGB1,-0.061176013800958516,-0.10874819827195897,0.22479674788360704,-0.20389683911238646
EXOSC8,-0.5702587970810657,0.24979268380064287,0.3948363466760877,-0.02640779190954572
DHCR24,-0.21725568281375607,-0.2924161724484406,-0.2398113962499271,-0.2955787942937468
PLXNA3,0.4519550112256708,-0.2528817696826614,-0.3758142689695781,0.4601742947406477
IRAK1,-0.3808232284458946,-0.10823238893812184,0.05169179316990012,-0.24011242186110993
NAA10,-0.4861325890312294,-1.527129761393454e-05,0.1905243653811767,-0.13725596198998427
IDH3G,-0.10855346824808908,0.4117960049166489,0.389648343514492,-0.325318094871692
BCAP31,0.45347661047736104,0.2652306725213792,0.3052142507843751,0.028536892984442584
FAM127B,-0.2976152125910166,-0.2188967999268188,-0.16211216438396855,0.09192264430675498
TMEM187,0.010649433549242934,0.14916090638244436,-0.0589913145978354,0.20399327869772368
CLCN3,0.7986836131966277,0.4339378850678173,0.9070526002117387,-0.03231533776215497
TBPL1,-0.39880554796721945,-0.14618095257234626,0.18300671883727698,-0.14976712409963638
RNF11,0.09764379613476448,-0.03633470530206659,0.746910043052925,0.49889504730580225
SNX3,0.4794000294215954,0.6131506970167255,1.1333170203503127,-0.28666726234775086
AMD1,-0.22545958241730837,-0.20784241371055542,0.11474976961452622,0.12807218784705715
CASP8AP2,-0.5279972582458958,-0.09011425249042104,-1.0870157797521651,1.2871811638591137
GLG1,-0.5907795925236016,0.17532473095148726,-0.5802020497009338,0.39476911967187467
AARS,0.15400834539728536,0.4788279314284529,0.6132933064881873,0.025033376976565633
NTAN1,1.0031873980975112,0.3231050440670242,-0.4604149364574217,1.530360086696705
CDC42,0.39656153362874563,0.05673254112977475,-0.15356133566062877,0.3715247470178993
PRPSAP1,0.3246632225733828,0.23152196737531114,-0.009579734800331863,-0.008998763358748314
ZNF219,0.23384994034137233,0.4609764748488974,0.28080510207301995,0.22622710564094703
NES,0.5255241467162656,0.16004325069057768,-0.022053631749312456,-0.10109537845282728
ANXA2,-0.07358538137457443,0.10995640198608836,0.2629967484639743,-0.07576909186842383
PSIP1,0.2918336356255794,0.02793145698359917,0.0323255177681947,0.2424531097512154
GLOD4,0.6530017371654889,0.059910667818036646,-0.26305085804153117,0.5168098896380383
SMARCA5,-0.21688813490349124,-0.29448794711387943,-0.21380751458750172,0.06530037691558649
ACTR3,-0.14349377138805142,-0.03989760637240952,0.1233712163376823,-0.08917601645415801
IQGAP1,0.2003218837650129,0.3634173594868579,0.4039074233908401,-0.060528278876183755
SPAST,0.40784498493942795,0.2962636880659225,0.1643552083275303,-0.2659350844924919
BBS10,0.26992681710032906,-0.13223635779665516,0.00905320197055421,0.16088103795685124
CDK17,1.807479586259303,0.5958527707255683,0.4496699219690891,-0.366519596067587
ZNF32,-0.5838663997935446,-0.1381998064338904,-0.6911838313025769,2.5174214908987875
PRPS1,-0.13946683534202045,-0.31366975320897345,-0.18271625032032326,-0.1016220908877208
RAP1B,1.021979549341611,0.6536281473995493,0.7745783358109147,-0.2129762640611904
HCCS,2.301348015365705,2.1047759718337966,1.9477704475287847,-0.6197298102120161
ATF1,0.24647316903701977,0.1724836513475216,0.07612764848701828,0.809530494495575
DNAJB6,1.1110519965232526,0.29685055563491114,0.5586438220597048,0.291803822063786
SEC23IP,0.010673370793432224,0.05924877291408587,0.6536457987724261,1.0326417952762748
ZNF557,0.2977387470447433,0.10724734092541871,0.3087575257341171,0.599964060288059
DAZAP2,-0.24186038597918869,0.2880833961270005,-0.007859054406645435,1.1211200867388544
ELP5,1.2569778852753088,0.458619745737085,1.0060781544357136,1.6699790947867725
NDUFS1,-0.09152626825304726,0.5387542890978075,-0.2052494878058803,0.31375012164580796
UBE2N,-0.08576705982928583,-0.20006859657089154,-0.19138710692086092,0.10357610154484932
DDX1,-0.5346194903414443,-0.1588150152217582,-0.5452461957356893,0.6323624424125345
STRAP,-0.29568091381717404,-0.06861053368430331,-0.052388751295449065,-0.0006157210675464598
MRPL13,0.4249444525752353,0.722608207746705,0.5662998027593669,0.0163128492935124
MYH13,-0.5026560731887425,-0.2366977828391939,-0.3190239896074172,-0.2850003155935024
MPP3,-0.2667252289500532,-0.27599335373596484,-0.17994016759856957,-0.25861129983092923
OR2S2,-0.46894616018559643,-0.2903666759106035,-0.2409392668204297,-0.28369353830793137
MTMR10,-0.454216669045644,-0.28685684580438714,-0.11393969912767259,-0.09570129359155616
PDE12,-0.7972416832681314,-0.38322400683872054,-0.3920606959565676,0.036818592583775824
HNRNPUL2,-0.2957292313529313,-0.21349116484223818,-0.20974204891698137,-0.24641704359032238
HPX,-0.4268906081320963,-0.3094720279077859,-0.28630216674110565,-0.20447336506370892
PEX11A,-0.42736642364620564,-0.15814707536104824,-0.10861023536727105,-0.2346836617010899
NNAT,-0.3726803346695145,0.07996992931242591,0.07984560448181743,-0.272022155105497
CNGB1,-0.17652561835112593,-0.09957573453456231,-0.03406081382850103,-0.4073666434796342
ICAM5,-0.26383323879255943,-0.22746963730290223,0.029902234209504483,-0.30056470526757173
HEYL,-0.31494903895421655,-0.1823897038824203,-0.08776964455202865,-0.41584272328033206
CYP26A1,-0.4164548248728545,-0.20492223112903224,-0.1416575472774083,-0.3778012139283344
AGTR2,-0.4285621332518714,-0.34705370586106926,-0.42999066565660243,-0.21921144065575374
CT62,-0.1209890954441502,0.01597123215383072,-0.20234962656092262,-0.4667412316500901
CDH20,-0.26540630299396156,-0.2781023589512386,-0.2561011511253245,-0.3326909925213734
MYH4,-0.3607023752270717,-0.2905552834159022,-0.3270025910286545,-0.3693070453353822
MAP6D1,-0.5140354271821593,-0.3356892793500808,-0.39312324860241243,-0.2738350685148745
GNAT1,-0.4817040128211445,-0.3242215410186754,-0.36907157128026274,-0.4303319412786733
PRSS21,-0.4002408029329827,-0.2563107686655145,-0.2546615340207592,-0.4366051564207222
CRLF1,-0.43537483013809847,-0.39112916797518554,-0.30114022277114105,-0.3502004222810268
ACOT11,-0.24903062321835998,-0.21878220192999445,-0.2174979460582594,-0.3296802324929402
CACNA2D2,-0.18082374388821798,-0.13790963689166705,-0.11459058641919145,-0.34402626493350724
IL18,-0.3135094453985978,-0.26716582547739515,-0.245518483031688,-0.4082063838079573
NPEPL1,-0.3888959324973904,-0.22468583157093222,-0.29879298924611214,-0.4203960634734889
LY6G6C,-0.27554119333630084,-0.028680745238278644,-0.18187928499495307,-0.38840729031939353
RDH8,-0.18630844302528593,-0.23942092668239592,-0.20346926540462712,-0.3258629171192063
SLC18A2,-0.2277520471145472,-0.2995718657091154,-0.19968938553923235,-0.3683388037135393
SPATA31C2,-0.3266549618055154,-0.14120176325233236,-0.172927063381535,-0.4407853441335032
LOC101928457,-0.35402194849522434,-0.15738689646465331,-0.2322558785993907,-0.43603126182846635
FUT7,-0.32840230866572245,-0.18151537698738535,-0.032210074308269894,-0.33883064832413445
TCAP,-0.38594648742420395,-0.3002341058143085,-0.2317805570018559,-0.457134736374376
PPL,-0.38074077464116396,-0.3639569343763998,-0.3965419249501598,-0.4395636091026496
GDF5,-0.3526412451518102,-0.2745200906255805,-0.18701100112952657,-0.41274080102846206
WFDC8,-0.4177394128097145,0.12256110224589198,0.12490443942208043,-0.19244114627100303
KRT32,-0.47870561092695646,-0.33510767569805433,-0.20943446966263668,-0.35967057268117447
ABCC3,-0.4444560955449757,-0.25373797588573566,-0.13700625415063797,-0.44977814698645574
CRADD,-0.40348006172657197,-0.43139460305117516,-0.438189771202882,-0.2961007546770206
KCNN1,-0.39100255953213664,-0.1316897186733598,-0.23919801532026982,-0.33148265575601443
GRAP2,-0.36517057094531147,-0.3091147307187276,-0.36863809383296314,-0.47450411696856243
PPBP,-0.4145371083367307,-0.29331911841456776,-0.28961082349780376,-0.4209041373136857
PTPN12,-0.39205748872344204,-0.34114744551121934,-0.2726384984272392,-0.4024297894135654
PRO2964,-0.45847093386148635,-0.051111999982140464,-0.2742047169540245,-0.30856381823656037
SPHK1,-0.4157440499132193,0.008814618301533093,0.40919010534127154,-0.36349345084795676
HIST3H2A,-0.452938375088411,-0.10720598039247627,0.05761115965403111,-0.3818768668805108
PTK2,-0.32315699120229935,0.10828793907596604,0.3903337205837078,-0.1501638846317902
CTBP2,-0.4577434232634979,-0.09757942666614206,0.2181177449943423,-0.3567135413705985
TSC22D1,-0.43055606621470677,-0.2877313828688563,-0.3796310442978796,-0.3603990545685011
RABL6,-0.44616412083563967,-0.04945862068449861,0.06736051444864607,-0.3424594525541425
PNMAL1,-0.46317213445580946,-0.10633459190738784,0.04105557119767487,-0.20018064790084528
TJP2,-0.4043479351048815,-0.0841341578060128,-0.07642639458476765,-0.19543174491731632
FKBP1B,-0.3631536095845937,-0.11786284913454144,0.22761730942294423,-0.25175463188650044
IGF2BP2,-0.4211040755148326,0.16892361899610775,0.2222872448726151,-0.3311580756481479
OSBP2,-0.4738816366497103,-0.023261244381395454,-0.16260435691115804,-0.3859209930326475
TNS1,-0.42894752494677224,0.7842392879083924,0.5812211778677682,-0.43407668728833876
SRGAP3,-0.3321099861371713,0.6274313341617657,0.47543071238076734,-0.13103938932683462
DMTN,-0.30557878957305196,0.2011479168193318,0.22058670334441596,-0.31064220935049164
CDKN2D,-0.33623560127670626,0.5475132063449014,0.1551776844716296,-0.25773563506325703
STAU1,-0.3547256687248595,0.026184959688178897,0.45882982678821205,-0.20112274039436728
ARL4A,-0.16935718362801508,0.7798837409685895,1.22825962125337,0.023680208655818605
EIF2AK1,-0.4086683695527311,0.3814379214982379,0.5653189557155421,-0.1769979541360371
GMPR,-0.2437918965547837,0.6246417917699043,0.8070810806549829,-0.2972575741375176
FTH1,-0.3577712003991857,-0.24029303532624402,0.034366542882020006,-0.030486063338078188
GPX1,0.004351864284104852,0.4323745155990272,0.3230592505169991,0.08819931002528675
ARMC8,-0.2355611135598781,0.41931401922098244,0.17364148548258307,-0.25455850974376665
NAPA,-0.10264436046451302,0.03159587406681304,0.1845110965196891,-0.0987538111019783
