,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
ISG20L2,68,92,cluster_02,#84ff00,-0.7841693934239702,-0.7841139095083995
EPRS,69,92,cluster_01,#ffbd00,-0.844493869376398,-0.84450965253071
ARL6IP6,70,92,cluster_07,#ff00cf,-0.5914427044883628,-0.5914787916325523
G2E3,71,92,cluster_02,#84ff00,-0.6515347403678954,-0.6515934953438224
GTF3C3,72,92,cluster_02,#84ff00,0.2668170946833495,0.2668393177241494
MARS2,73,92,cluster_02,#84ff00,-0.2307316958937636,-0.23068369979272815
TMED8,74,92,cluster_01,#ffbd00,-0.3779727552084802,-0.3779724441924582
DEPDC5,75,92,cluster_02,#84ff00,-0.6197436278326124,-0.6197266061902394
ESF1,76,92,cluster_02,#84ff00,-0.3572057532304066,-0.35710799313030367
GPATCH2,77,92,cluster_01,#ffbd00,0.04435921464558616,0.044393485060544455
FBXO28,78,92,cluster_01,#ffbd00,-0.6950934562670771,-0.6951544060864195
PPPDE1,79,92,cluster_02,#84ff00,-0.5775335912695767,-0.5775712755183318
ZNF770,80,92,cluster_01,#ffbd00,-0.6318054642269703,-0.6318556082569649
YTHDC1,81,92,cluster_02,#84ff00,-0.4047669329849558,-0.4046899412045518
PPIL4,82,92,cluster_02,#84ff00,0.41680962725403625,0.41672705942021276
HSF2,83,92,cluster_02,#84ff00,-0.23304917697952154,-0.23299405849161847
WASF1,84,92,cluster_02,#84ff00,-0.7654869527910942,-0.7655569245293781
MGEA5,85,92,cluster_02,#84ff00,-0.26280654075032317,-0.26285807930714405
UTP20,86,92,cluster_02,#84ff00,-0.03636037754282865,-0.03647230149644284
ACER2,87,92,cluster_02,#84ff00,0.0013835329241943424,0.0013556852863987178
C9orf72,88,92,cluster_01,#ffbd00,-0.17413065399335267,-0.17413037213879884
SPTB,89,92,cluster_02,#84ff00,-0.6404961090778399,-0.6404995844748351
PGBD2,90,92,cluster_02,#84ff00,-0.08849381311648775,-0.0885252108053253
CCDC97,91,92,cluster_04,#00fff6,-0.420192662482155,-0.42015323562585866
C9orf93,92,92,cluster_01,#ffbd00,-0.5049722849833144,-0.5049575891639467
TUBE1,93,92,cluster_04,#00fff6,0.09858214442984188,0.09856146470283667
CYTSA,94,92,cluster_01,#ffbd00,-0.7328016309759581,-0.7327062418355581
C20orf117,95,92,cluster_01,#ffbd00,-0.5414771848029901,-0.5414627707660992
