,GSM246548,GSM246667,GSM246670
PAK4,-0.30477568592625726,-0.3164563566990942,-0.24250944786106518
LHX5,-0.31355234107385344,-0.34402652972431874,-0.1607151820622782
GRPR,0.01622319473106741,-0.3385361974582501,-0.16532817221629462
PDZD3,-0.2673216020635853,-0.3348581619140329,0.5248325606409868
KRT19,-0.38509266284039245,-0.32339885794000683,0.0028138192002942135
CSDC2,-0.4147127922414442,-0.345801651647626,-0.19885410304096762
CELA3B,-0.17762642662397743,-0.08815638412536844,0.7368518153807531
PCDHA10,-0.06477390940840103,-0.3815108441236572,-0.002486506291166047
RAPSN,-0.5599868890802987,-0.27844449306528113,-0.3287825613264186
CYP4F12,-0.12181212947457248,-0.36937079465710776,-0.13223652198953442
IBSP,-0.2878517775287571,-0.6711504791711822,-0.17453609125676342
CSF2,-0.1404834095164953,-0.2831773922682123,-0.12914484637729565
E2F4,-0.26900423484268404,-0.34858747747595603,-0.2181722901165038
FGF17,-0.36838079224237885,-0.5801907047639976,0.3576532711248665
PYGL,-0.13955483209817549,0.07010862883324696,0.0628118998189738
HIST1H4A,-0.5228579351657937,-0.11204182622818219,-0.11315912812944129
HCAR3,-0.4110463744026138,-0.3013724400342801,0.02753240770896966
CTDSPL,-0.2931240136522098,-0.3675561761020315,-0.066213785810281
GP9,-0.11330949639051952,-0.3954445912868501,-0.24274280145208632
LRBA,-0.24698664809140305,-0.3513430979628234,-0.27709466268346944
BORA,-0.3281329946710916,-0.24893877942760667,-0.23738726960350318
CPPED1,-0.31256561696188434,-0.31806651533147534,1.2270717077268587
FAM65A,-0.2914413854348535,-0.3887344604729023,0.26893256091977524
TGIF1,-0.47044215700253306,-0.43417882368702015,1.4766621412346057
FURIN,-0.261006532977145,-0.33933546724537517,-0.03711964349080548
NEDD4,-0.24595629266085917,-0.31833836028758317,1.0833667704022363
WWP2,-0.3704580929729988,-0.3466659779539965,1.3893935737162264
TRIB2,-0.3154426964323882,-0.3015815517154482,-0.2828588440332229
IRS2,-0.3448594821734988,-0.34840392432852413,0.21950493145177444
STK19,-0.34272816547329443,-0.35302760441409575,1.2158419646516962
ZER1,-0.33643807771831374,-0.3625932748287066,-0.23745431047664853
RBM38,-0.38518614120833516,-0.3416217504357349,-0.23209877348373367
PRR5,-0.31634632769441695,-0.37676635103274814,0.2207504481109412
TBCD,-0.27339361984670996,-0.31136100535563854,-0.005598881860570308
CHRM4,-0.3036643218736509,-0.49792947645637853,3.7474491186859544
BCL2L1,-0.3249318587833708,-0.3983465827618536,0.05583669450684373
MKRN1,-0.3115020321137871,-0.24530719672242077,0.15225002893257691
KDM7A,0.08880129943581051,-0.5853789244829645,0.6612851875018573
WASF2,-0.05328603476429774,-0.5004225275758252,0.6724905892396146
S100A6,-0.5197171101886768,-0.3321025391255404,0.31152822580386846
PFKFB1,-0.26899592554553214,2.0934697759527126,1.1860641704759654
REPS2,-0.33022276867635236,0.607410484378778,0.0015967165188137751
BMP8B,-0.003777902922733414,-0.20955361387854599,-0.10176835695140127
EFHD2,-0.33881659557774985,-0.24768642948572375,-0.26337972874154003
ADD3,0.17723076378315794,-0.678018507283656,-0.2628111732130354
CXorf40B,-0.351353139841192,0.8180059676064326,0.0029969003467862332
SLC25A14,-0.08375899191463768,0.7364061690062299,-0.30189697291743783
CAPZB,-0.342821644285399,-1.567331452753013,-0.24256359620991438
IDS,-0.3564861589073571,-1.4866797216778878,-0.2614033211748025
MST4,-0.2008428107481875,-0.5460176590250041,-0.38543344668354373
TAGLN2,-0.41446144013585967,-0.313096631325182,-0.22365805498673458
ARPC1B,-0.29243018921449804,0.23545235848126114,-0.048509259130328185
SH3BGRL3,-0.4704629297730471,0.4321792860174885,-0.03376103035159118
WDR44,-0.47999554921379856,-0.6701374680583582,-0.3110466481972564
PLAGL2,-0.4596818551413702,-0.18076575258163294,-0.6039223377671272
EMP3,-0.4838551250581021,-1.6662556495002654,0.315334465442114
SLC7A11,-0.4133854037517421,0.13617996806123833,-0.16867252319851894
PHGDH,-0.2832214304539887,0.4435158834745267,-0.45711966412715865
PCK2,-0.38747116765779593,-0.18787094449563144,-0.19087102035741407
MTHFD2,-0.392498223779106,-0.09163232185230168,-0.020526398553673594
GARS,-0.4828621880539471,0.25938933522684116,-0.2451304851316929
GPRC5D,-0.34886868276578686,-0.7604230426638101,-0.4005120602883767
ABCD3,-0.38716995965914885,-0.6685087505481492,-0.515258234996996
DRG2,-0.6042759568282688,-0.14720774354540603,-0.3797106275805249
PAFAH1B1,0.7375911956484554,0.44337182337631564,-0.5042357134529034
GPS2,-0.023818425766380723,-0.8998364181590945,-0.38979743067206346
ITGAE,0.11711018262148037,0.19068271453327626,-0.06445004000489159
WDR1,-0.6492606774707113,-0.7318613491636792,-0.43294073763315016
GCC2,-0.8293219123903239,-0.450552152092805,-0.234757203908721
LGMN,-0.17348419852319955,0.23327521496270767,-0.15839063581053273
SP3,0.6092820321549431,-0.017856807674081272,0.5433474608423362
CD46,0.20479620714399524,-0.08848399593796283,1.2758042607682185
CALCRL,1.2493442312057719,-0.16650192113179166,0.5268737225035833
CCDC91,0.9777832058554093,0.21912727320048833,1.3253909692846622
DSTN,0.9242473590886212,-0.16389730119009147,-0.4591063150036713
PSMD10,0.6942326293729157,0.4252179352604369,0.7642957958330626
SEPHS2,1.557068443745817,-0.4431752107068193,-0.41604056541864737
TSN,0.5163961636663735,0.09374567404697018,-0.7946337572560772
SNRNP27,3.173313542106071,-0.3892688546231176,0.6102177282632928
FADD,0.04876558379252354,-0.618882755950822,-1.3545887261546248
ENOPH1,4.729908947103293,-0.7561921135212066,0.548796596473296
B3GNT2,1.9129175348549683,-0.13267204056049306,0.27937385790001784
RPE,1.8929142417044205,-0.31330806634673564,1.236107876138627
PRDX3,0.7841058029254259,-0.2663740847535558,2.6078779084547867
WBP11,0.6082287246425494,-1.0253131972921175,0.8855277959962313
ECI2,-0.5503421835776684,-0.3211241899619708,0.47668044370982515
ATXN10,0.9712428732109051,-1.0467788804200515,0.017154764372418186
ATP6V1E1,3.2784924707661376,-1.0178737376876938,3.415352346066068
CD5,-0.5187324862565416,0.17418107856304688,-0.2380383395937622
TRAV12-2,0.7523169514250974,0.3226126475375549,-0.23870616972155217
PRKAA2,-0.22728731176450123,0.8460215573538722,-0.23745431047664853
GSTM5,0.22142193570134536,0.08931241894871794,-0.17662082800123174
FANCC,-0.09553558084587106,0.7799153314510628,-0.2522690343257163
THSD4,-0.352132129167274,0.512860031869277,-0.2534667419612372
BCAT1,-0.3524125653059782,0.013529003556039929,-0.23869198800157077
SLC6A13,0.1634968936926362,2.6512711070708925,-0.02641204243847562
SNX15,-0.20288691324402497,0.6167140575480006,-0.2556545882816776
OR2H2,-0.25568234459775585,0.008584596488127929,-0.20583026610788555
GCGR,-0.43363896246678785,-0.25690595376289677,-0.23128138966935965
GPR4,-0.3942473062756947,-0.38434545747410265,-0.24952681144883085
EPN3,-0.4174091144246159,-0.43156726843057525,-0.2777006046443823
HCN4,-0.27765628602449227,-0.0322183324192065,-0.23943330513472116
LOC100130741,-0.632320807807592,-0.5190797408452609,-0.3005187832263405
GPR39,-0.34187646956853546,-0.15880191078588698,-0.20398018491607414
BPY2,-0.20398790321329888,-0.20424215204981025,-0.0709699659552397
RTDR1,-0.33538695958269993,-0.06934541655986644,-0.22153594776885063
MYOD1,-0.38321270879929575,-0.2686603763230906,0.018349952265614786
PIWIL2,-0.3048608558766546,-0.36243527982370005,0.0126357445355066
TLX1,-0.10044231517518429,-0.3395445785162944,-0.045371121967558575
KCNF1,-0.1386304092900474,-0.3888622503810004,-0.3020774654632545
MAP3K19,-0.3841371061408559,-0.2919600888359561,-0.27377100538184684
PPY,0.05745119149176159,-0.33663096119083363,-0.25238764477893116
SOCS1,-0.31766957607426766,-0.42946687142411666,-0.31168352794537396
MRAS,-0.3532517963705134,-0.36519322185704617,-0.2440152874309847
ASPHD1,-0.2427634364653422,-0.2664670234392624,0.31947078846138866
FSD1,-0.10715635200274046,-0.32351735442508783,-0.2843711187473715
IQSEC2,-0.0038402245116078175,-0.3372071789922284,0.8491740344310192
CLIC3,-0.35204695966978655,-0.4438141584922374,-0.09446329536947695
UPK3B,-0.5356538772930582,-0.46228554929057153,0.12103651381318736
DNAJC28,-0.4511920093134186,-0.29019657944191984,0.25935128940049496
ATP8B3,-0.2774797136315878,-0.3846335656864022,-0.3783814475233937
PTMS,-0.2429483188621241,-0.35834832036099445,-0.05313781478629111
SHC2,0.006530093795065409,-0.3490056998245646,-0.18240703196630872
PTPRU,-0.4429057291524358,-0.2513853923576403,-0.1047981625639838
SLC6A11,-0.4157805193050536,-0.8618930471938459,-0.16412786687796865
TAF7L,-0.6769460257797796,-0.2946785417544329,0.137279536194395
BAHCC1,0.020490156792548838,-0.5507388774313924,-0.23791070409564422
ADAM11,-0.2479214462612287,0.1413683758863026,-0.1798658990229808
CD226,-0.30072284176923075,-0.4029702512453259,-0.3025106475402188
RHOBTB1,-0.016564206282687472,-0.5617798326320341,-0.09969519538377972
MMD,-0.4482858918773259,-0.5075438694512503,0.1293991243682355
RHPN1-AS1,-0.4228204519283202,-0.38468468165868064,-0.017234818846861014
KBTBD11,-0.28677157115944474,-0.26408779292096035,0.8369070151814252
MAPRE2,-0.1480761362202287,-0.26339307614124363,0.4327812023760924
FNBP1L,-0.7358373435366026,-0.5496282759402747,0.7410387446799254
AMPD3,-0.17264079577285887,-0.2853846841007045,0.36839258531157415
FGF9,-0.46739063642489176,-0.4105841994620395,0.10067156020354576
ZCCHC2,-0.29642902689949496,-0.34185874318299114,-0.06623699298892535
NREP,-0.2683291044471364,-0.2947203641041458,0.2926350298649107
ZDHHC7,-0.34407841489720886,-0.20473937556722388,-0.322320955917616
FOXO4,-0.26379430416189914,-0.2515945045642305,0.6462913898690126
FAM214B,-0.3520594234987908,-0.336105859455665,-0.19168841016585975
NSUN3,-0.4135910555007595,-0.3367215760892296,-0.363797833036822
ATP6V1D,-0.35209058307113983,-0.3320096007417286,0.21476655543055775
ADAMTS13,-0.32480722011085655,-0.3254783549944301,-0.2922586624929648
NPRL3,-0.29034663826899415,-0.49286669973267005,0.03743044654371242
NEU2,-0.3501794624647433,-0.14454735752164094,-0.39126197518707984
WIPI2,-0.33588551366082725,0.08407755455275392,0.13807892415229747
KLF3,-0.26591525318612863,-0.9360092944532998,0.8674759673208806
CHPT1,-0.10698600830948177,0.0017325983128370032,-0.2352819278992635
TP53BP2,-0.28000989176529456,-1.238138184147939,0.17069791973394183
PRPF18,0.5227554179260461,-1.1917639895354424,0.28086307882647066
CHM,-0.2531853967846192,0.5617198724570828,-0.10740379405869104
GRB7,-0.3849971071733527,1.2553366784851128,0.2108211352426549
ZFAND3,-0.38944459912036344,-1.1813971582925435,-0.31639695147939834
RAP2B,-0.14678402285796233,0.13406789379966336,-0.21043806144636631
RP11-54K16.2,-0.09833794553438359,-0.5098673083368908,-0.1916432861272431
IKBKG,0.1319761737187299,-1.2907899568874075,-0.20217522705277854
MTMR1,0.060542364134315574,1.4749757698732537,-0.09894354519330074
MTM1,-0.07433812499277664,0.022625507549803844,-0.2098166410364662
OCRL,-0.20078464522413159,0.5480782337979638,-0.3548648343992156
SLC9A6,-0.3722528804113996,0.2929039392752012,-0.21124900208804273
RAP2C,-0.21639376566020832,2.5762703517190317,-0.19484322428327872
RHOT1,-0.3029289519388205,1.0921663606484877,-0.28691478193318254
UBE2A,-0.3407443370884571,0.5316808617365598,-0.16283860199020886
BCAS3,-0.3230830516786107,-0.19992513609126547,-0.03500133225645989
STEAP1,-0.3912726194458059,-0.012924024660984834,-0.31160746336427664
ZNF318,-0.3800780663137864,0.5978002045674387,-0.09632372760902178
SLC7A5,-0.42172987553741026,0.5037911865072826,-0.034406967241366104
CTH,-0.3746334659702587,-0.16142047227483372,0.1410740513457783
INHBE,-0.3915842137881415,0.18374003639871198,-0.125737296972584
VEGFA,-0.3962913642419112,-0.8032852550039561,-0.40559154291889543
BCL7C,-0.490600031030203,-0.22560416447786483,0.11829410636631277
POMGNT1,-0.35521692621962636,-0.28563329484586486,-0.22683992503524839
SGCB,-0.24284652967833278,-0.3417402468100708,-0.3920535510180256
DNAL4,-0.1206155708001382,0.42732306977772183,0.16149330672128215
ACTR2,0.13337843100717556,0.11988284636388961,0.21543701927284056
PRPF8,-0.16820358196188712,-0.34113847109050305,-0.48975041065288744
CCDC109B,0.41340637951754095,1.0474830872014558,-0.4963897273655997
STX8,0.9471945187033426,0.27413677640936335,-0.1584293137933034
MIS12,-0.8484756895531482,0.0657845837863265,0.2632774038931704
FLOT1,-0.3263361210021802,-0.24236103701511347,-0.06305245155078187
AGPAT1,-0.7718478697310487,-1.1723453442831344,-0.5433249560071307
RAB28,1.049270103766396,0.2834123114212367,2.2002775880302003
CRYZ,1.1502020737212728,-0.20713255402421524,-0.5732659858886009
PPM1G,0.5367142151407945,-0.029727546150656436,1.4026354958264635
PPP1R11,0.963009291022745,0.22156000282183985,3.406331951819397
MLF2,2.8676175982674503,1.098791018840904,1.2629508129707971
SDF2,1.3032061582981855,-0.060123481922289966,0.5508687135909429
VPS26A,1.2421554629934557,0.006593357713923953,-1.6430562355753306
UGP2,1.5208803191416498,-0.13090619356627065,2.534825402781114
CSTF2T,3.268062219843936,-0.128090131986657,4.947212083391099
SAR1A,2.349481360952484,0.13804110299674516,9.982677993916887
RCHY1,2.369695554910761,-0.22607815274450943,-0.3669899358320593
EMC3,3.7196020957418967,-0.2069792047363159,6.093886504895233
HNRNPR,-0.08144688151035387,-0.21125207316401975,-0.4629790574144904
GHITM,1.7010370143670024,-0.11285969301020261,1.4643589033828301
ARPC3,-0.3050706647718944,-0.24946388347103823,3.5823174547659176
AGPAT5,2.003499127509639,-0.3978214826510904,0.7049580149423619
SNAP29,0.712361345795132,0.6615473963334446,1.8090508355679527
R3HDM1,-0.15773997487798896,0.04673881462202511,-0.10726068419687886
CSN2,-0.12095833502352481,0.781651052745299,-0.257509809085389
TTC26,-0.3881047430661553,0.9173909682869353,-0.20648133982954767
MAMLD1,-0.28904831366070083,1.0588153878785462,-0.06317364465918605
CNNM2,-0.15135627524072257,0.26445230458411073,-0.2348410050397723
CCZ1,-0.044968222576198286,-0.03378669115064157,-0.21824706673685842
C15orf49,-0.22306201343302667,0.07713956061123732,-0.07334740984272008
IL36A,-0.8055276332336379,0.3708632532087899,-0.24119957338116943
B3GALT1,-0.1027461111832024,-0.6607554957233872,-0.07356014202285695
SMUG1,-0.3500215872657597,0.6758559794078235,-0.23354531046795904
CPE,-0.2532269433435433,0.03226339166597254,-0.2248402978424151
WISP1,-0.04039799278103521,1.0642247803496152,-0.16210243160443102
VIPR2,-0.2736449759501211,0.2220363252811136,-0.2743021718543793
ADAMTSL2,-0.12698475103973028,0.11046100635874531,-0.2041232922635178
ADD3-AS1,-0.49166774896755533,0.5932041874817845,-0.07808037669295466
GNAT2,-0.2920417306054254,-0.17550539957599628,-0.24824659127438833
PIWIL1,-0.33538695958269993,0.09551154111732112,-0.014844457732011658
GPR37,-0.28593025649071274,-0.4416068842276999,-0.25604136125937904
CDX1,-0.4026063370998355,-0.26102081565903096,-0.14929485610321136
HOXD11,-0.1786422485628196,-0.3508737596023168,-0.11713783450142158
CAPN6,-0.5048874989413706,-0.37720083697642154,-0.24442011066580993
EDN3,-0.3290470111914623,-0.3437500382124792,0.0028666806568374325
GUCA1B,-0.32929836572448956,-0.2896180367972085,0.019863599441389743
ITGA1,-0.07016261076933795,-0.3483249267703548,0.12234776411977784
SLC13A2,-0.23836157233273755,-0.31324068595573534,0.3250009334159485
KIAA1614,-0.23053418418927843,-0.32505548521123295,0.41268458018558174
SV2A,-0.25354061985084275,-0.318524237176379,0.012452663066260587
PSORS1C1,-0.5002053333035112,-0.332701991680292,-0.4951662888296269
TNNT2,-0.14690866402788808,-0.3304947050975927,-0.7449586948053857
SNCB,-0.08386493765827259,-0.4146827654445101,-0.16795182475773354
ZNF259P1,-0.33685353940537105,-0.20154459805201508,-0.1321591656584128
MATK,-0.3891537776643683,-0.5730577717242423,0.5001117393518589
RAI1,-0.4125627966949754,-0.49349170528770053,-0.25172110555506927
NAT2,0.34384625861726764,-0.07416433460245135,0.3669562056601896
HDAC11,-0.15010570939939225,-0.2351001920081721,0.4630448990622126
PADI4,-0.583916847594649,-0.3112308914868442,0.42045450894904923
ABCG5,-0.072161041205713,-0.4073313687202922,-0.18184620364146878
FOXC2,0.20451367597424827,0.306447814622967,0.07718007701513073
PAX1,-0.5126232454471736,-0.39180374149287545,-0.16342263902202062
S100A2,-0.5217590620027538,-0.23312756517841715,0.5466471142636615
ITGB3,-0.18678336132926077,-0.37238896266995747,-0.25692578203375577
LCN2,-0.44742174241442334,-0.05312744853364515,-0.10591080990941452
MME,-0.18914530053005177,-0.2705052089578846,-0.23854888155040382
VCL,-0.2029450787544737,-0.07918307153883657,-0.17997935399458032
MAP7,-0.6104204477154522,-0.37489829369233774,-0.2380383395937622
SGPP1,-0.29415228628984275,-0.3794057949281576,-0.12443899817725675
DCAF16,-0.2630568535986057,-0.2942626417115502,0.4602339824753846
SPINT2,-0.3335900873890224,-0.2211338039740389,0.4406169192222006
ATXN7L1,-0.2786450913352933,-0.15881585166450238,0.2372516364119119
MAP4K4,-0.5851299618306477,-0.3295769384808252,0.25139591985070553
ABCC4,-0.4284145873832062,-0.36066015938453255,0.3630093870231378
TMEM158,-0.33470352500367617,-0.28245479457266004,-0.00046359015924329764
PTGIR,-0.330264314875114,-0.37726589369362706,-0.3434990585040212
HIST1H4I,-0.34578388350732575,-0.2727380603205686,-0.14850582390193837
RNF10,-0.35117656892011767,-0.34658930384921066,-0.2189213455247561
R3HDM4,-0.34709258635286405,-0.29461348476562993,-0.20522302698443656
ZNF821,-0.289193726024034,-0.3414126391834602,-0.2548140015848078
MICAL2,-0.3732105156876821,-0.3695171723329018,-0.20477436618748257
NPPC,-0.3210036625516461,-0.04884757567967232,-0.23745431047664853
TERF2IP,-0.38074903361864415,-0.4151823071575386,0.2136590009180032
CNP,-0.05200221710356162,0.29003205336327953,-0.19102186359355902
MARCH8,0.17538185248728763,-0.8269142647307255,0.30677558746094197
GTPBP2,-0.2514695237486934,-1.0038869884915944,0.168480249972673
KIAA0430,-0.404826963002452,-0.14931281729597887,-0.03768435444413755
ASCC2,-0.11117396938155347,1.5160978085501695,-0.5707263225052268
SNX4,-0.20597591683265834,-0.17864906476367506,-0.27710884430422644
SQLE,-0.39375498736575293,-0.2731469904163379,-0.11848899531169571
INSIG1,-0.3177838282787653,0.17346775836947398,-0.1974965156693444
ITGB1,-0.2587297832872937,0.9104550074705341,-0.24385799941231667
MECP2,-0.3757136616494295,1.4182341416870372,-0.07217673803285869
EMD,-0.17424242998300268,2.5824098297433347,-0.23207556700494203
CXorf40A,-0.2028952226027056,-0.8247418839797278,-0.1634445565253042
FAM127A,-0.32808106191008735,2.2198841025380798,-0.271271170277389
HTATSF1,-0.07329528530525437,0.10972212980828104,-0.29932237506272347
ACSL3,-0.29110693708127994,1.19648348945724,0.17505976932021614
COCH,-0.3218449738961792,-0.723394830995279,-0.14909888733025062
NETO2,-0.2153093959226492,0.6757351533965824,-0.33253678668204495
RMND1,-0.29642902689949496,1.2889505528646583,-0.18958047247321816
RNFT2,-0.34999042768635685,-0.9689758337425601,-0.2987164354830155
PCMT1,-0.2207208566077218,0.1761630400313326,-0.10922812215417825
PTP4A2,-0.20181292855718105,-1.6715434881562052,-0.28089791430779587
NUDC,-0.4315720629502238,0.7466950026829027,-0.31227399533837974
NSMAF,-0.505996760535817,-0.1255366236547757,0.1684493057505695
CEBPG,0.3783447529797252,0.822569506282475,-0.06894836427112358
ASNS,-0.4809947183649557,0.0016907753398699384,0.23116199849936775
TCFL5,-0.30058781617618274,-0.3129688409253601,-0.3952288776975182
ANXA2P2,-0.17929661233427202,-0.18779426977689645,-0.2922277208598081
TMEM208,-0.41980007432153954,0.07696762107836119,0.4009381604032318
PLP2,-0.31443727671017363,1.328712869930431,0.7238668100454867
TP53,0.47317994746550385,1.2008774893003233,-0.4852743464022067
RBMS1,-0.05233875185158626,0.40860225108593445,-0.030401125866881446
DPM3,-0.3100271388526268,-0.24220536452505717,0.2574352949702044
MIA3,-0.49799511761175874,0.0657845837863265,-0.0015827051025463345
MEAF6,-0.022850365888120894,-0.47609609743805864,0.30238268854752987
PYROXD1,-0.017540576369247933,-0.4074359240043713,2.3170976910303627
YME1L1,1.4777880326826436,-0.7280834795418103,2.707869081126888
DDX18,-0.07198238736173963,-0.2916185395875294,-0.2302641721048515
RAB22A,-0.8832332191217346,-0.4879712094976598,-1.119147821495233
KPNA4,-0.5978946554990484,0.46720913740871106,-0.7105079107911642
SLC30A1,4.287728634655533,1.0428009923332169,3.0437816178623303
G3BP2,2.325371090910432,-0.3278041385935798,2.394552191754699
ROCK1,0.5036901338447982,0.1710931225821037,-0.16737552379152504
CCNI,0.285008415582075,-0.2491618324759893,-1.9145627935681098
PRKAR1A,1.1568671976787561,-1.2311634750067368,0.9041793082673605
YIPF4,0.2344557974032236,0.27847016084076465,0.7734446793730994
MDH1,3.0646217842803916,-0.5270770117190718,-0.03176262232884155
MAPRE1,4.77400846775344,0.05359779880766633,2.9244964071499666
DERA,1.1338010699376766,-0.5077018633045596,2.100353674153785
XRCC5,2.94847936919783,-0.16177596462231084,0.7478188174225346
NDUFA9,-0.17474514780320802,-0.2757376552670879,2.579266400030068
ENY2,2.012076521247993,-0.5356086695988477,1.8028769164828098
DRG1,2.1183034919682497,0.19117530089944473,1.9796430726457737
C11orf30,-0.6737263205918901,0.261320187557522,-0.262848561219773
HDC,-0.2976774948113331,0.3841004739047438,-0.20804907346883225
GRM2,-0.5849533955546992,-0.6827466646342678,-0.25548956513794197
NPBWR2,-0.3756596518689567,-0.44595637601724764,-0.20916556770916603
INSL5,-0.9369634848902277,1.2009564930092742,-0.228870493491279
TCL1A,-0.05245300747011931,1.049850856688628,-0.2420839965392677
ADAMTSL4,-0.7620060595269013,1.7542922142381638,-0.1785779270825048
C8orf44,0.08468803265404802,0.13798766216666616,-0.24127434968980613
C4BPB,-0.018614583346899916,-0.33207465761048144,-0.23676585223378271
FOXD2,-0.5818666010727884,1.9793371580812287,-0.14266285643710794
P2RY4,-0.7439779453859843,0.5640225243624277,-0.2228703226958335
ADORA2B,-0.13962961685961434,0.5315205360678777,-0.23134069512477354
NOS3,-0.3337562721154093,-0.08114874314960191,-0.21821612468730583
IL1R2,-0.14988758742843641,0.10022594229052517,-0.23745431047664853
TNNI2,0.018655819883247878,-0.29264086383354826,-0.21330149359962722
PLEKHA6,-0.3346287418845767,-0.14925937723572077,-0.2678882044017646
NRG1,-0.2986455247226727,0.5338533907651828,-0.12500241089804007
TNR,-0.33469106115057634,-0.13773955586718375,-0.26616577890722004
RP6-91H8.1,-0.24263671931253353,-0.4321434834902216,-0.21199934769160267
KRT16,-0.3880818928054278,-0.3322326528614233,-0.20286368962067966
HIST1H3I,-0.19132235563127087,-0.11424216657579743,-0.23745431047664853
SLC22A11,-0.3167742541942758,-0.25935024224280645,-0.18449176573140802
KIAA1211L,-0.19025044688825188,-0.2924038704949667,-0.31041105760581816
ANKRD2,-0.4313331750351306,-0.3434898109002018,0.04644403366406384
FAM110D,-0.29977766257173644,-0.3957745214875384,-0.05773413430955626
FGL1,-0.5892948476233912,-0.3456064811809598,0.6148790778018616
KCNC4,0.010797051197821613,-0.2973458780982228,0.6788760021316261
MGC2889,-0.019248185088427266,-0.3487199145549176,0.3011590727761244
HMGCS2,-0.15645824967738078,-0.40308874725746574,0.11568836928900172
TRIM46,-0.21022199667525987,-0.34151719481014997,-0.19074209450800772
PBX2,-0.48805744927242845,-0.41457588674916174,-0.7901476279200319
FZD9,-0.1744522419727366,-0.2846225875721796,0.11254885099482677
RBBP9,0.4225950955506933,-0.642200645881815,0.8405343775348058
ZNF205,-0.49972756115566086,-0.4833243263455909,-0.4456844825870305
DNAJC4,-0.19443421400313893,-0.37759117727327596,-0.1674735078522811
DOCK9,-0.2976567216366547,-0.20874039803147962,-0.03618748350232854
MET,0.02393239593990411,0.06982051404223916,0.3107881239586327
THBS1,-0.12307308609530383,0.018287531818307626,-0.09434210294838033
RNF39,-0.15975915910014132,-0.41705965451132027,-0.17014099432456792
RAB27B,-0.7665842267123314,-0.29875622041623234,0.15494345839561038
MLH3,-0.2438228748878767,-0.16610692972695149,-0.23745431047664853
TUBB1,-0.2522381352009272,-0.31370073137483223,-0.0723211380953939
MMP17,-0.36611653389548143,-0.7892193591931951,-0.1934714540858503
AKAP7,-0.23657298981821456,-0.10811745936441336,-0.040132723859333495
GFOD2,-0.7495095621345215,-0.2823874140774834,0.10455630305816965
APOC1,-0.18480365278871655,-0.26626720526391556,-0.18530271019123848
MORC3,-0.5832832861540715,-0.3822427320256984,0.0387107334460842
SH2B3,-0.06476144517592544,-0.4975368150596511,0.20067780814979713
GNAQ,-0.42289315701706265,-0.2331786815408843,0.46090834444331297
RANBP10,-0.33888930135425865,-0.4978504794902337,0.45962795936069584
RUNDC3A,-0.3976104461132555,-0.2347888469101328,-0.30314494981386303
ZNF451,-0.2962711507440131,-0.32594769396352546,-0.34759749605246015
VASH1,-0.3642033390015145,-0.299439318656378,1.0156061308843534
CD1C,-0.31338407865553286,-0.32979069678900585,-0.23454834569407373
TMCC2,-0.33244548999349194,-0.29504797250419407,0.06769712743021553
LPIN2,-0.2934356114310285,-0.31624956864184667,0.29014525367457633
CUL4A,-0.2532269433435433,-0.3015025539697459,-0.1571916182262486
GLUL,-0.4451491950902455,-0.2925897476237419,0.3748343787310796
PDZK1IP1,-0.24467665752402393,0.12385140570028809,-0.11904209443855436
FBXO9,0.23318648041623288,-0.4240044441047259,-0.2705814270223574
HBS1L,-0.11569015138088942,0.17193888323771556,-0.13224425762252912
CA11,-0.42506184565217753,-0.3387569260395992,0.25408424036543586
ZFYVE21,-0.12558668936584047,0.09177998533741924,-0.2315817846803684
CTSB,-0.29730150033460356,-0.38178268820783945,-0.25879776256151527
SHARPIN,-0.2305134108571743,0.13549220788157948,0.012190933936877606
FDFT1,0.2807579460128477,0.33682572191252663,-0.3137037512727729
ATP2C1,-0.377718255206446,2.003343620456746,-0.04593325348972181
SCD,-0.04035644522565386,-0.05803001619564758,-0.23745431047664853
GDI1,-0.3101746281917655,1.6142895964332884,-0.19151564955685849
HAUS7,0.34194537594752483,-0.07023996026236061,-0.20390411884548332
TAZ,0.29546216953257787,-0.21376374797873957,-0.25474567167788426
FAM3A,0.12498774215778954,0.5078527647060314,-0.34433834244164896
G6PD,-0.6210289282337846,1.1134647258763712,-0.1968750937969273
SLC10A3,-0.30481930955959463,2.088099607354256,-0.34430740110079316
VAMP7,-0.40627275842041366,0.1339610121569069,-0.14259581440889907
AIFM1,0.026905145484042714,0.7066108706041719,-0.060558967209361395
CRLF3,-0.4134456451741579,1.733931938306971,-0.3036619318959979
YIPF6,-0.09669475033324994,1.0903771688860198,-0.2188762217080119
SCN5A,-0.364776674322947,0.03497724223101734,-0.0002444086331047336
CDC40,-0.1976707117374977,0.23126768902919334,0.1352591481210867
MYL6,-0.43329413302839087,0.055442661501410015,-0.43051317012729745
RAB36,-0.19878416639680063,0.5831036420218763,-0.2939501382005474
ZFP64,-0.23312877300920043,0.9145166686629005,-0.03771400821391832
SLC6A9,-0.1577607483801634,-0.012529030206018978,-0.3317890359578063
ANXA2P3,-0.6133950611187295,-0.1476004118416313,-0.05731511515538858
SART3,-0.26903539470686705,-0.15260054240639423,0.25078476227611785
LGALS1,-0.22388463804291306,0.15255842617176316,-0.43181268595218647
MAPK13,-0.4755896481482453,-0.14984024744060326,-0.18373497007622017
DIABLO,0.06162676769616828,-0.46527349843900556,0.1419817441096551
