,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
FASN,22,51,cluster_03,#3dff00,-0.5728946090549791,-0.5729232675480748
NDE1,23,51,cluster_05,#00fff6,-0.4864639400157569,-0.4864243406255336
SLFN11,24,51,cluster_07,#2500ff,-0.7576352635629444,-0.7576506083137021
CHMP2B,25,51,cluster_08,#b900ff,-0.3067222397692964,-0.30665340285503334
C9orf64,26,51,cluster_09,#ff00ac,-0.4887771488238768,-0.48883858611237674
HSD17B4,27,51,cluster_05,#00fff6,-0.3982707186076269,-0.39832649480228044
RPAP1,28,51,cluster_05,#00fff6,-0.49360829392142436,-0.49364340503624976
GFPT1,29,51,cluster_05,#00fff6,-0.7108543763011249,-0.7108735602172519
EXOC6,30,51,cluster_08,#b900ff,-0.5025256520182886,-0.502601506071852
WASF2,31,51,cluster_07,#2500ff,0.04441996090707587,0.044463317941692795
FBXL18,32,51,cluster_06,#0074ff,-0.05849551232626329,-0.05851211467384903
ZNF776,33,51,cluster_06,#0074ff,0.678332008420251,0.678367261793665
ZNF417,34,51,cluster_05,#00fff6,0.16422571375291511,0.16425296971143669
ZNF816A,35,51,cluster_06,#0074ff,1.3901009548815955,1.390177714462816
ZXDB,36,51,cluster_08,#b900ff,2.542932759310145,2.542957136675757
ZNF160,37,51,cluster_06,#0074ff,1.7416105083696647,1.741626006514018
TIGD7,38,51,cluster_06,#0074ff,-0.07025692107131215,-0.07021173039747006
ZNF329,39,51,cluster_06,#0074ff,1.4752255571292394,1.475244157250991
ARHGEF9,40,51,cluster_02,#d1ff00,0.8029503627347973,0.8029249567937979
ZNF583,41,51,cluster_06,#0074ff,0.9752985671451568,0.9752480892758703
ZNF582,42,51,cluster_06,#0074ff,0.2849664433028101,0.2849584210679731
ZNF285,43,51,cluster_09,#ff00ac,1.202732766689722,1.2027375450885194
ZDHHC15,44,51,cluster_01,#ff9400,0.06893930326298428,0.06885757871824587
ZNF667,45,51,cluster_06,#0074ff,0.4014842500121739,0.40138732282242834
EPM2AIP1,46,51,cluster_02,#d1ff00,1.5457783342092442,1.5457945276116694
ZNF660,47,51,cluster_01,#ff9400,-0.5524086642601564,-0.5524391154622909
TFPI2,48,51,cluster_08,#b900ff,-0.3741344326281032,-0.3741859729635311
HOXA5,49,51,cluster_01,#ff9400,-0.4049252556429197,-0.40494186878231886
HOXA9,50,51,cluster_01,#ff9400,-0.3648770205773451,-0.3648108304592956
CDH2,51,51,cluster_07,#2500ff,-0.29914658297957936,-0.2991630524107537
CAND2,52,51,cluster_01,#ff9400,0.00195568020183501,0.0019826756652690665
RBM11,53,51,cluster_09,#ff00ac,-0.15318923720638694,-0.1531562649559222
CACNA1E,54,51,cluster_09,#ff00ac,-0.796406491457959,-0.7963423324992145
GPR64,55,51,cluster_01,#ff9400,-0.5898270982351579,-0.5898322947816551
MAGED1,56,51,cluster_01,#ff9400,0.8196374457929491,0.8196302366270428
HMGA2,57,51,cluster_01,#ff9400,-0.7858995039755068,-0.7858845739171372
AMPD2,58,51,cluster_01,#ff9400,-0.6319090102428508,-0.631960304887212
HOXA11,59,51,cluster_01,#ff9400,-0.6009785953652477,-0.6009258889647661
ZNF853,60,51,cluster_01,#ff9400,0.22048062908526883,0.22051369143618563
SERP2,61,51,cluster_01,#ff9400,-0.1966826102956351,-0.19668560197392862
