,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
MRPL19,64,93,cluster_07,#ff00cf,0.01823367336794615,0.018143666441635054
NRBF2,65,93,cluster_07,#ff00cf,-0.5114243787349909,-0.5114088284592891
MARCH7,66,93,cluster_07,#ff00cf,-0.2710684008650178,-0.271192207661658
CRKL,67,93,cluster_02,#84ff00,-0.6258318122667229,-0.6260091260562903
C14orf106,68,93,cluster_02,#84ff00,0.0764188887195916,0.07636229736407882
CDS2,69,93,cluster_05,#004bff,-0.7777054587517582,-0.7776700024078378
TFB2M,70,93,cluster_01,#ffbd00,-0.4799800723280292,-0.48007869384880425
CCAR1,71,93,cluster_01,#ffbd00,-0.49798959650734026,-0.49809998252841936
C1orf107,72,93,cluster_01,#ffbd00,-0.6655896039401602,-0.6654611415716603
C2orf69,73,93,cluster_02,#84ff00,-0.4174999438264792,-0.4174753928144317
RBM25,74,93,cluster_01,#ffbd00,-0.4793266948424372,-0.479460455168734
POLR1B,75,93,cluster_02,#84ff00,-0.7575976575845843,-0.7576522885048671
TAF5L,76,93,cluster_01,#ffbd00,-0.6419850405414553,-0.6419835305961382
KIAA0831,77,93,cluster_01,#ffbd00,-0.6650424878303998,-0.6648626662289773
ESR2,78,93,cluster_02,#84ff00,-0.6669865452640437,-0.6670537212303147
HEATR1,79,93,cluster_02,#84ff00,-0.6790493285019568,-0.6791019044037782
TMCO6,80,93,cluster_02,#84ff00,-0.573329805894044,-0.5735026350456759
TRIM33,81,93,cluster_02,#84ff00,-0.7632219628663889,-0.7631444406893324
EIF3C,82,93,cluster_02,#84ff00,-0.4699230779386451,-0.46989471158006096
ANAPC1,83,93,cluster_02,#84ff00,-0.6592961475214917,-0.6594227214977304
POLR1A,84,93,cluster_01,#ffbd00,-0.6787609080874423,-0.6788291337769263
C12orf66,85,93,cluster_02,#84ff00,-0.6645939371383301,-0.6646603178558161
SOCS4,86,93,cluster_02,#84ff00,-0.7415064709916711,-0.7415509634569045
THRAP3,87,93,cluster_02,#84ff00,-0.6209124496158671,-0.6209803588511031
IFT74,88,93,cluster_01,#ffbd00,-0.18833325031018094,-0.1883247393545288
GATSL1,89,93,cluster_01,#ffbd00,-0.6954386821967508,-0.6951902876620116
WDR92,90,93,cluster_02,#84ff00,-0.6214036574885489,-0.621512255002765
CWC25,91,93,cluster_02,#84ff00,-0.6595839070392571,-0.6595193677786512
LMBR1,92,93,cluster_01,#ffbd00,-0.7653098997442939,-0.7652976066931859
PCNT,93,93,cluster_02,#84ff00,-0.7076374114722164,-0.7077580436710831
SFRS15,94,93,cluster_02,#84ff00,-0.6850855384892479,-0.6850311951114699
GCC1,95,93,cluster_01,#ffbd00,-0.7875452691589191,-0.7877390350205998
ZNF746,96,93,cluster_01,#ffbd00,-0.743496362981267,-0.7434367353773896
CBLL1,97,93,cluster_01,#ffbd00,-0.7617778829887302,-0.7617962155915402
CNOT4,98,93,cluster_01,#ffbd00,-0.6788643791026113,-0.6788317344728814
AGTPBP1,99,93,cluster_07,#ff00cf,-0.7830528564117809,-0.7829189017046699
XPO6,100,93,cluster_01,#ffbd00,-0.7010943087858303,-0.7011443308985151
PAIP2B,101,93,cluster_01,#ffbd00,-0.8237684665429621,-0.8236901684133459
TLK2,102,93,cluster_01,#ffbd00,-0.6632016535981835,-0.6633459051337466
ZNF335,103,93,cluster_01,#ffbd00,-0.7674209088668756,-0.7673320143160545
CBFA2T2,104,93,cluster_02,#84ff00,-0.6652490945385553,-0.6654030667963318
LOC100134713,105,93,cluster_01,#ffbd00,-0.7172764747837639,-0.7171535380437
WNT3,106,93,cluster_01,#ffbd00,-0.6009637377570435,-0.6008806353586031
KDM4D,107,93,cluster_01,#ffbd00,-0.6389535479098917,-0.6389646428560904
SLC23A2,108,93,cluster_02,#84ff00,-0.6941461552855634,-0.6942937443756096
TBCD,109,93,cluster_01,#ffbd00,-0.6810327290972963,-0.6810750736417561
FBXO36,110,93,cluster_01,#ffbd00,-0.68321155766403,-0.6830987033011731
DNAJC15,111,93,cluster_01,#ffbd00,-0.5747572033856696,-0.5749316380468009
CTH,112,93,cluster_01,#ffbd00,-0.42310588636187874,-0.42310097085403797
SPSB2,113,93,cluster_01,#ffbd00,-0.7161464330270472,-0.7160711619917625
