,GSM246528,GSM246538,GSM246553,GSM246563,GSM246628,GSM246633,GSM246641,GSM246668,GSM246669
SLC13A2,-0.3566559210570802,-0.37980517185015134,-0.385034244180971,-0.4856995871123839,-0.42199268571905396,-0.3179405043190603,-0.09858657306336739,-0.3558419713398207,-0.2819595560974574
KIAA1614,-0.36186242152160464,-0.3952613800409985,-0.3117626147742841,-0.4868872421466375,-0.39655409461094376,-0.32847016865158984,-0.45680572499566124,-0.40160387316746626,-0.2827447567586238
SV2A,-0.339289911273347,-0.2626848488771267,-0.3218595104638913,-0.4921716498122179,-0.2552878654525365,-0.32272671641855094,-0.36031416683388356,-0.3438877500721443,-0.26994271351223237
PSORS1C1,-0.34848422256048317,-0.37263175166331053,-0.09108992175897827,-0.479662633602432,-0.4090490741087132,-0.37539644558961727,-0.6321199055968149,-0.4287877169152368,-0.25673825337902983
TNNT2,-0.30044356594506527,-0.20960809547201428,-0.1471276636595247,-0.5010582397255242,-0.40961267308953425,-0.28226588362678684,-0.2610478999981027,-0.525228614151543,-0.22994981463135053
SNCB,-0.35249035292576497,-0.25077652554840474,-0.05201545458385058,-0.4751664181890944,-0.31558552041505084,-0.18206052230650321,-0.2637104295555084,-0.42717337073041073,-0.29460128618161163
ZNF259P1,-0.34330520713774937,-0.3197051149306052,0.11433478741211793,-0.4115044784663533,-0.42691818414339044,-0.22871228526743348,-0.36759060602706056,-0.23984184208061549,-0.2571766571751148
MATK,-0.3642210151359968,-0.36386797179550195,-0.0650643106060784,-0.48501719060105947,-0.4108452464305555,-0.23785915819704848,-0.24943441557454962,-0.4095936159660735,-0.2658040511209299
RAI1,-0.3466094411658569,-0.26728009026503974,-0.4096120305665923,-0.3945703084506648,-0.2405894135492853,-0.13063921544020488,0.06965510410632461,-0.14797426012879897,-0.2255592320951953
NAT2,-0.3361047967913433,-0.3788768165357967,0.2509712400190735,-0.46432769321575024,-0.36089400534639504,-0.21756486139768777,-0.4366670632937945,-0.42148918310793254,-0.29594594216494685
HDAC11,-0.3432245713575953,-0.32606914099953965,0.2764650512800127,-0.48081343585039427,-0.5763523323308443,-0.19734121316403874,-0.3805012030319442,-0.41914381043974114,-0.16044641496599693
PADI4,-0.3623077504086017,-0.12589021663251865,0.890318586515572,-0.47463975917048307,-0.4090490741087132,-0.32389138671752504,-0.3166912895686363,-0.3326059699570388,-0.31966881195202856
ABCG5,-0.33960145868283015,-0.34072372332115797,0.9190646733878269,-0.49196241352918413,-0.4579942862685689,-0.25496977053930886,-0.17439845928355258,-0.46912988589185706,-0.28169455087182954
FOXC2,-0.3541635443058513,-0.22571602407796473,-0.024407675604355826,-0.4980433395280214,-0.39763978201703426,-0.2068845295395184,-0.36178577883213664,-0.3441689157683705,-0.3102431350040228
PAX1,-0.35271393382027905,-0.5279306089859521,-0.29746094978247384,-0.443415795799755,-0.398056494362617,-0.35549724162410706,-0.3110694593305057,0.0492247578782033,-0.17725954120722298
S100A2,-0.35489476369664086,0.3433403751812459,-0.08218545012638005,-0.4782039200480219,-0.4031065360862554,-0.5008002260521784,-0.32897125590207077,-0.30025073820807213,-0.3464114259603512
ITGB3,-0.358045054405071,-0.37805448505499406,0.05880542313421179,-0.4874816639812687,-0.5472099597621866,-0.3613344060344319,-0.41148904486786275,-0.17532749427789182,-0.401202029634635
LCN2,-0.3672118652827035,-0.47979590846490244,-0.8174297235105205,-0.48977969813555133,-0.05861054036434683,-0.18976309900367241,-0.3460568329035732,-0.2921250107513355,-0.03771280703090306
MME,-0.32643399359782044,-0.6639275351677618,-0.37588625494887185,-0.48841966149445804,-0.4926690274616281,-0.39299855784121424,-0.45571501062169056,-0.39440841312765434,0.06777918187685687
VCL,-0.3335666009689734,-0.1243748424536245,1.4137475406172968,-0.48434668244045226,-0.21637030271467714,-0.26633995681467276,-0.5325804197896526,-0.2505098425006927,-0.3768542887055633
MAP7,-0.23843435894064838,1.6296744448977107,0.4998207918728385,-0.4866554176082924,-0.04883591498415345,-0.22058718938082447,-0.667994105975895,-0.3968498560255781,0.8981410874797018
SGPP1,-0.24408439819580766,0.7456679497282247,1.5280275015811289,-0.49278033713611724,0.11191791906868717,-0.1945047986777802,-0.46699437688967205,-0.1909980474061816,0.028175506765723106
DCAF16,-0.16004099993814988,2.105696574642661,1.0638533261118708,-0.4958249615020867,-0.7893741158005905,-0.2644777053542267,-0.3077985074669069,1.0566144776176247,-0.17749510162098042
SPINT2,-0.29113560301023517,2.3692305548834214,-0.05158484425998378,-0.48624169995550626,0.6861889995266923,0.07622194693886956,0.3478195867312544,0.3702564065476494,0.37481364932313516
ATXN7L1,-0.4047385560764062,0.08607906949039429,0.49013295420576064,-0.4794961952401462,0.05998829396945087,-0.25204117773203033,-0.28980763577597807,-0.28464127554946134,0.19860391201248795
MAP4K4,-0.25016327371780467,1.8555548701127327,1.8549257746014631,-0.48126400814549974,0.5304117339979525,-0.308573966702409,-0.14792996640770453,0.6058459641975429,-1.0692022618523527
ABCC4,-0.30650959120079335,1.0575939972313222,1.67148858624243,-0.49523054064439326,-0.3510397659259297,-0.35863938493602987,0.3761951938867916,-0.012401963079748477,-0.4586622846488432
TMEM158,-0.3247241465880001,0.49139631230153863,1.5745929882048098,-0.4868955640527504,-0.20965651299075957,-0.05567646672219026,-0.41179325900074065,3.326432637483866,-0.29179746569433807
PTGIR,-0.3186434673042751,0.10200609293911549,5.078695004865623,-0.4674056224048459,-0.1833920720393023,-0.14123817334543906,-0.5160466811683604,0.5795287376761367,-0.25303799433694235
HIST1H4I,-0.36955213181935354,-0.4850970894950372,2.6162241249660925,-0.4427250716241903,-0.040921369183598885,-0.3773800646926272,0.7131304252089515,0.4467204745579621,0.01156192462202524
RNF10,-0.2369462522616308,0.13521520940453863,4.978401942317646,-0.47415827627095075,-0.0669896974879477,-0.5082490964743026,-0.43085732741874216,0.42138313461747307,-0.06376843621493379
R3HDM4,-0.27966145563086825,-0.5642320102593972,4.436690667483153,-0.49502962638102904,-0.177388764162307,-0.37099437735284047,-0.30025738281608194,0.9529347286158592,-0.28372625756965114
ZNF821,-0.08187816500768971,0.4335527308723766,2.493627896204571,-0.4878894373161022,0.8538542071419539,-0.13217420566882712,-0.40037038317846096,3.6409077183718823,-0.32282270021931664
MICAL2,-0.40160660098828127,-0.23707354542542164,-0.7615094496301545,-0.4782490961881801,0.8636422590914133,-0.378443321276119,-0.31109666573228956,1.7213137665079512,0.6027327941095018
NPPC,-0.30279483825222947,0.21843205804081273,4.706417516216421,-0.4115865099044612,0.3587220512141171,0.06526787938047345,0.22172195038940284,6.416296649517376,-0.09578505119691817
TERF2IP,-0.4481313721887431,0.30871656751346127,-0.5596992223378567,-0.6140740956841769,-0.23732113733566668,-0.17257403923204043,-0.2308560293117133,2.392778849168412,-0.15759024435633756
CNP,-0.30641246150941653,0.10891582139616993,0.8488819998499049,-0.15230943026551158,1.7306455724508687,0.21673875033981502,-0.29466275029429784,4.088892072687728,0.05636429220825366
MARCH8,-0.11357218768269295,0.3489157701450292,1.2387583118441232,-0.4096890867861048,0.12436547504346329,-0.19756861797651834,-0.11397580042781383,3.163464523997554,-0.3779175803565508
GTPBP2,-0.21650859541192147,-0.6000239525996492,0.17073906061186703,-0.31419048447743186,-0.23098256326443453,0.5886870545243257,-0.1818976268426206,2.947964599286891,0.1454488834988862
KIAA0430,0.30061035888436544,0.5508588064381248,2.0779945065566774,-0.37368190098047704,0.3102451105636323,0.03735187356394177,-0.2560616839868238,2.0661374055354185,-0.41663447703619594
ASCC2,-1.2493906667088102,0.4027897409903448,2.7942196661848753,-0.041976257869397786,-1.0559448267090144,0.031154983127973383,-0.12173965961216059,4.875103026104135,0.06453040406137635
SNX4,-0.09914366314895204,0.23987761862455476,-0.33680026342186686,-0.3700142349043734,-0.4562332451697673,0.18040512733109856,-0.5348273738968703,0.05085792620024224,0.06735386352174724
SQLE,0.3741112258855178,-0.4837653294289049,0.15677438073412112,-0.11408187327307061,-0.462895822846514,0.47301457041223227,0.16551950306141047,0.1338194782964231,1.3006824320683252
INSIG1,-0.3843762552757879,-0.16629845203899993,-0.2317823651000627,-0.5159983752785594,-0.22762008423705546,0.2760626790136262,0.4366976741113319,1.4486851971026207,-1.0823771816744476
ITGB1,0.7079493272403039,-0.055983830807992435,0.11487451302929308,-0.29742718961060477,0.15528004164529574,-0.017790053882656365,-0.010655828547538786,-0.9055567281079774,0.8321246671092001
MECP2,0.87769076143542,0.9200380122146794,-0.7278617891709134,0.04586041165135896,-0.40443969570545224,0.861190911062829,-0.35620478198207123,-0.27765660718091084,0.08251482797925061
EMD,0.49466952045580515,-0.4845514557688648,-0.4415042961404157,0.14110838721490404,0.2254408157691954,0.6946782891279415,-0.2924849979840835,-0.38485585203956746,1.1811830852920715
CXorf40A,0.5830458022560678,-0.08735935507622815,0.4506470416037052,-0.09063134249170372,0.274399652236964,0.4764826710964853,-0.07869703945739584,-0.19566078201624096,2.6904994338245656
FAM127A,1.912380675005766,0.4438036175822021,0.6004909913594327,1.4914311479621825,-0.24089436747194587,2.1800790797669,1.1228272475723444,0.004306875452679595,0.21146162873581986
HTATSF1,0.9959527731124141,0.47049110365889024,0.40259564985744617,0.32479772188527367,0.7143840105323621,0.4761845711337369,0.2319718644798298,-0.15176772750092118,1.0568679106646792
ACSL3,-0.3954269897034978,-0.32546144248907516,0.6164393191038955,0.08980725754511334,-0.937057690780368,0.3343128049417006,0.37908544371437486,-0.6390136679262332,0.819744547809613
COCH,0.7776234599916141,-0.24766820697006348,-0.1871236964268598,-0.5097225013032324,0.1878280688800585,0.21384078451086716,0.14622684046899828,-0.32770196479471336,-1.5389148448231116
NETO2,-0.8181969595392521,-0.04483055453342762,-1.135732098143013,0.8380749206036787,-0.6630957461179957,-0.09553106673772004,-1.4928866248268615,-0.05041206522442076,-1.2985738947391392
RMND1,0.8930860694516728,1.9885803458048397,1.823256508980931,2.424132383798184,1.9169271101464378,0.5277790140785187,1.0995354388242886,2.4534196049434165,-0.6433639417552298
RNFT2,-0.13979200648357354,-0.33205561733356664,0.41159566259632424,-0.1961352883058496,-0.3399736956573035,0.11172861549876856,2.8610179804938136,0.1518243299702463,1.0046579993892646
PCMT1,-0.5597704685871119,0.180544840131763,-0.823616022749842,-0.18134282544705882,-1.0035021663236505,0.46358601243137854,0.8202393280715778,-0.8235004391798911,-0.21412474103206172
PTP4A2,1.9611339146232543,0.16412903833664344,-0.8301335562462355,0.540829567393996,0.7967579093931154,0.6166165232577667,1.110564163244013,0.9332318545061196,-0.7894401466317114
NUDC,2.028071576513832,-0.18984361509538203,0.4492870041659479,0.48960525364742635,0.007717183848517298,2.316113958985333,0.6105924418852902,1.6581698793684332,-0.02459011153759568
NSMAF,0.4091289522966006,0.5552498383480661,-1.1505927836591825,0.10550893650574672,-1.299113742582926,0.08722058363638104,-1.0274886767244666,0.22507891628372972,0.30998843040836344
CEBPG,1.6250074228836802,0.3908398664268856,-2.853589499819433,1.1031466877723197,-0.8691648268995039,-2.521864569962969,3.111271151014204,1.3907033106640112,-3.3640818304168656
ASNS,-0.25733073590991096,-0.04562444653919186,-1.0052727905039887,-0.001484095229463409,-0.8636391870974944,-0.47530686530110333,-0.38531422998861153,-0.6330179841612374,0.028937807868675385
TCFL5,4.185037502550254,-0.18243484192283346,-1.7707092758984107,1.1352758460715486,1.1218848979200509,0.5963209395188349,1.2109598491306988,0.05428828348943078,2.0228832429740407
ANXA2P2,3.036690983847336,0.5662765540733489,1.2236496393268097,2.407430278167906,-0.14767235135114123,0.4311392859985021,0.8363138579558113,2.7031066391564744,-0.17603266403621792
TMEM208,0.1275634972001801,1.7709307139757948,-0.7514321047455029,0.11756998959255761,2.0387608088227123,0.18724129868045697,1.5754321946871752,0.4820658544729788,-0.8195099207827057
PLP2,2.5369757638361925,-0.3146185481445228,-0.8408032150924871,1.6044308701241448,-0.11591857168679558,-0.9117693693933742,2.645149376208854,-0.13499820088501718,0.10491275199939781
TP53,1.0276930219903444,-0.2882263167926537,-1.6298310726075302,0.7667642239500561,-0.3201661898444508,-1.0897811311396044,-0.08356338095566335,0.6448544494712078,-0.04124948937293274
RBMS1,0.5156524507018512,-0.5545787056315123,-0.20886849696351478,0.09161450571661857,0.01770101749743129,0.21322154799161866,-0.11900907710262335,-0.42290202970960983,0.6453073721224641
DPM3,0.7401215248977167,0.1697457864724954,-0.10704392621644344,0.19102841433697923,0.12151543717472738,-0.09562479512557522,0.09268741257636172,0.11702607019624957,0.0008733530683372597
MIA3,-0.08024343052454734,0.11402312512249742,-0.19287944452806868,-0.36468095626106894,-0.5993845497418702,-0.20507297476864672,-0.16152718437985206,-0.5240383674878389,-0.2294786940179824
MEAF6,0.6185679990293133,-0.08291925297038237,-0.0331971956002821,-0.23169551729444596,-0.3480333593227337,-0.06744325108318368,-0.483392162348577,-0.5461539708859114,-0.4523676023248326
PYROXD1,-1.0405638179250627,-0.37909145021917323,-0.3059971346508766,-0.5344205587361042,-0.6081066388553857,-0.2504708616955856,-0.5625216314986281,-0.36589597116435607,0.09322958071292461
YME1L1,0.06414351491095283,-0.3093845815057468,-0.1524313724438625,0.8628462517269422,-0.031260092720201645,-0.2868600451358656,0.7204484210128925,0.684427819006792,-0.3376531714853257
DDX18,-0.5333002834835078,-0.20529213157469942,0.2257248943445616,0.17502327606107307,0.373433936977439,0.3747264878922834,0.6816187008550907,0.7637835812697604,-0.30892465255176044
RAB22A,-0.46163960210916016,-0.3154744981705591,-0.10572676627527429,0.6344434882906109,0.44743429191464384,-0.20983464365364257,0.6091009066868994,0.6091007662225957,1.1409083169674068
KPNA4,0.2565796464547825,-0.31513315254479624,-0.3150788859246775,0.495566077706427,-0.329675584415227,-0.10223955912917466,-0.3124495657564592,0.06726694782993978,0.014208712149106247
SLC30A1,-1.2003027254100447,-0.4425221230902264,-0.41655241860323106,4.409832414734139,-0.5049914877421886,-0.586766203102116,1.600683028403779,-0.5653360952496786,-0.10811272148812304
G3BP2,0.04934097420535694,0.08744705032475956,0.09062973086627053,0.7630160640398129,-0.7895960367045937,-0.10541095699891143,2.1372060537032396,-0.9028014583158751,-0.38919828648527843
ROCK1,-0.4852107116084537,-0.43291016710412555,0.010557517884023048,0.007502053203671744,0.8344346050869654,-0.1728152731764312,1.6046336173883844,0.29434825969562356,-0.09446329455249763
CCNI,-1.3668056437441978,-0.4521211472540203,0.002847442718885666,6.5806125555591,-0.8401428197326986,-0.8463523877947585,5.649338358560211,-2.3077525046709972,0.29561918334023735
PRKAR1A,-0.5747886685577769,-0.3061495553592943,-0.03494691588770454,2.9403688674081514,0.139715773264099,0.8868574790448491,0.5537571841781238,0.4832796532134402,0.000785017769926456
YIPF4,-0.5469440531160401,-0.03392035645595304,-0.2235968932037926,-0.1838217132843517,-1.2484409369958507,-0.01582789211914167,-0.644406925665341,-1.137626915548387,-0.7387720191310014
MDH1,-0.871827203556381,-0.4215552818160322,-0.1774164723148485,0.29846068919246765,-0.5455064071052876,-0.4507660786456428,0.23681361668232373,-1.1979718277967535,-0.20128015824194898
MAPRE1,0.682080025053907,-0.3959130386808089,0.003242981050516899,3.3806965159482805,0.6527184769719473,1.027708714019358,2.038018719605365,-0.0014220731706718046,-0.12084280633772536
DERA,-1.6926210560713824,-0.3535009015398716,-0.3037661528744071,-0.05567292002639916,-0.853183412383989,-0.4884407460912261,-1.3510485759815896,-1.947193566436246,-0.09549060046199331
XRCC5,-0.9992159374667188,-0.32492873654706145,-0.16921540609392757,2.817372763870688,-1.227834900221149,-0.3838671577502836,0.05988147590455496,-0.7293280529556201,-0.5462741491688207
NDUFA9,0.5642309100255105,-0.2794909657350355,0.3379179582070674,2.3353517055759494,0.3483803107342943,-0.05349612251792017,3.017245528824459,0.7354225821640687,-0.2143439430183758
ENY2,1.367490719654401,-0.6343211967851721,-0.23985677390952656,2.2349120795538875,-1.2034642742891417,-0.5740288310531869,1.092737881531956,-0.8615590088068299,-0.31953794521512
DRG1,-0.8892311084203434,-0.2956454161222509,0.10604990232022228,0.5046101819989939,0.8503397712773488,-0.04758506776577024,1.4174176425528475,-0.37629907386448885,-0.2271852526422615
C11orf30,-0.3600664447892955,-0.3537879419235351,-0.2592322334931266,-0.49515564361316305,-0.5457874054982905,-0.3756238473332168,-0.3361858840710314,0.20282341196326245,-0.3229568386168104
HDC,-0.42981616574996384,-0.4734008731323251,-0.15365305694431222,-0.5620905621402549,-0.8336193256448319,-0.488545227072207,-0.14561862312655968,-0.08239554951165942,-0.5659924528867857
GRM2,-0.3733676635100238,0.16994232095332346,-0.13738341299064416,-0.33874088375695155,-0.37518040463267754,-0.5380107334628988,-0.7388270545800258,-0.5511211300996782,-0.28172399589695746
NPBWR2,-0.29287294322893026,-0.3886232534702303,-0.09591626183447538,-0.4740453358317883,-0.36555129651645946,-0.3475704327420444,-0.5334411133260524,-0.5286587730370561,-0.2651431737780391
INSL5,-0.27483978220181565,0.04438282668301759,0.1465721969573425,-0.39000149679248225,0.27751477051856194,-0.08969993050653513,-0.052249330894669994,0.07307560265083234,-0.17532925444610256
TCL1A,-0.04612655624145858,-0.5599910730371691,0.13285497762003917,-0.29610633473523806,0.38459639526805556,-0.30089911669788716,-0.04349483542052355,-0.2146701896604054,-0.19901288963757932
ADAMTSL4,-0.583902207428095,-0.1892876339196221,0.019725045872632994,-0.43447917299358385,-0.3367517447874472,-0.30354805442469324,0.12969825077846295,0.36951126436054305,-0.5870652206457632
C8orf44,-0.06758339579352321,-0.6169307931816502,0.03715601756393791,-0.34831729060261707,-0.06332701015574184,-0.4596731049921319,-0.4355936598028984,-0.7960177697750508,0.12140202404706726
C4BPB,-0.11185315420627469,-0.5541752993446117,-0.4635432300780951,-0.44652464785425067,0.027370318637546017,-0.2566553244514725,0.3827956500289093,-0.06919446661353011,-0.19819497164817412
FOXD2,-0.34848422256048317,-0.30391270662822206,-0.2590646661937615,-0.3911891742200195,-0.4369911023008285,-0.3619029109821529,-0.5146616547709234,-0.24574638138469515,-0.37574192203376544
P2RY4,-0.3656541309072508,-0.40014881969061605,-0.23402893694419435,-0.3784564016968118,-0.675489898246145,-0.1070473611225835,-0.01448709248947441,-0.10425438637313769,-0.44083171275131966
ADORA2B,-0.40842213030606,-1.077235025017416,-0.5756745479670697,-0.3988549774211073,-0.24874972265696488,-0.3284486575991519,-0.31151341832392915,-0.5262150192516193,-0.2973069564608195
NOS3,-0.4332926479454266,-0.29979328432221775,0.0668681771911388,-0.44279283630615496,-0.3884896697555753,-0.45676299561817757,0.159041616660285,-0.024063689568728966,-0.1504416384503415
IL1R2,-0.36576042337516657,0.9475352105574226,-0.08239198711510222,-0.47053348132422745,-0.07804161905965926,-0.0675661738190605,-0.5098103510582861,-0.12085291817505511,-0.2578637078934383
TNNI2,-0.3711721751680746,-0.2207949477728882,-0.17569403415575324,-0.46672916767539996,-0.5099552743166148,-0.26753843532921784,-0.3904327061562045,-0.43128772711032004,-0.2687878140771869
PLEKHA6,-0.4092651372202829,-0.5641492602686794,-0.2739411341252611,-0.4831435718320857,-0.3789404010817454,-0.25877878403713767,0.6012524173155197,-0.25497807474751344,-0.2823554280988277
NRG1,-0.4008607227652183,-0.6379983935377003,0.021537118552674626,-0.45311564568634066,-0.14612042859677013,-0.394505860527106,-0.013074793287919464,-0.42725537671249303,-0.19847306376589574
TNR,-0.3562105920091889,-0.47519034530076953,-0.04805617755098112,-0.49014229525910574,-0.38690584233789926,-0.30541951938103273,-0.11631559420568587,-0.08006181301278378,-0.21640836765351204
RP6-91H8.1,-0.3429680029606942,-0.47463436769163564,-0.1925326188296125,-0.4913834471747271,-0.29602226072812676,-0.3210488535014928,-0.3351112337342739,-0.3990687100434321,-0.32485440615666145
KRT16,-0.34493441635038363,-0.20928743669558528,-0.1550286697414823,-0.48629400908621545,-0.43236097758330927,-0.3426613095144053,-0.34761995901392934,-0.4489025891594808,-0.282339069751732
HIST1H3I,-0.3224993293080568,-0.4168721342359033,-0.1999289687228139,-0.4506927654442478,-0.4171374357796272,-0.40716811816982484,-0.3221461686212433,-0.4168195244958573,-0.2667397487317332
SLC22A11,-0.32972906801111806,-0.45774298857920237,-0.19340552844582526,-0.4849030615571668,-0.47485907721894893,-0.38033321356426303,-0.24717256092973533,-0.27778313257812615,-0.30543378198903
KIAA1211L,-0.33547070603762813,-0.3484815733097713,-0.19262809332000436,-0.4790301677940352,-0.3771569973784519,-0.28068635214239046,-0.37672572069123145,-0.36057492054544205,-0.2819726427752339
ANKRD2,-0.3693047269952418,-0.37879148025147097,-0.1953189150695203,-0.4868658429593724,-0.4258899765152793,-0.28956890950788977,-0.30614015302855524,-0.48536230299071415,-0.2693570846232021
FAM110D,-0.345583167767119,-0.36961136386503907,-0.04123850449948222,-0.42190343846680134,-0.3883523621485378,0.02812491527574006,0.05469723947339544,-0.08233228557695393,-0.2681858268268454
FGL1,-0.3094784607098824,-0.34280024130763836,-0.3682522131352912,-0.4409275239297823,-0.5233154988889851,-0.3567786830476968,-0.2116864840111811,-0.22159398195924224,-0.2843380597331801
KCNC4,-0.24677838311779418,-0.316640762352282,0.13275755419367177,-0.32253406691379594,-0.21433301514280573,-0.27083886023357784,-0.3273957605206153,-0.3538503831314968,-0.26929819456698956
MGC2889,-0.3490211833682636,-0.5683048611443936,-0.040375335208023666,-0.41869708483481666,-0.31371908478978827,-0.2724829263333768,-0.45460574656532904,-0.34767880022731945,-0.2540325821140282
HMGCS2,-0.35793692925382947,-0.2720460041494073,-0.041719774952541845,-0.4764586941546312,-0.376807341647119,-0.3160982347406474,-0.26480240038423625,-0.2434618874222882,-0.2546345694442423
TRIM46,-0.3246710002161961,-0.27726187351332715,0.27361638429686386,-0.4945017805805979,-0.42868082561384824,-0.21939946219683526,-0.490690776338901,-0.5453573507733245,-0.2559923125837856
PBX2,-0.3410547356427062,-0.3041066530589263,-0.19284437226659673,-0.48315902681223466,-0.352508641983843,-0.3943199445041925,-0.27578640868440524,-0.2659365992079104,-0.1498723673103674
FZD9,-0.3250082047760383,-0.6493299500713879,-0.4733868042565049,-0.48966200267398763,-0.32660051899839604,-0.3144142249540079,-0.6766343166233254,0.0185531095198146,-0.27969228912673033
RBBP9,-0.3096030799100089,-0.45812829414887224,-0.13862653081474238,-0.4994176396826271,-0.2115469121428794,-0.0815394085151115,-0.7487569848702794,-0.2775933444811039,-0.12286797259698924
ZNF205,-0.33737664350745283,-0.5224406594816743,-0.34706082546837463,-0.46918770569773954,-0.4357808836419137,-0.45875428488395914,-0.3907925699353789,-0.3988062901579299,-0.29650212589561037
DNAJC4,-0.28605736377158464,-0.07131343943421421,-0.09140167565792921,-0.4705929237007448,-0.10620625598195284,-0.3163148819650442,-0.36374957671352803,0.44770463221553214,-0.17608828246855956
DOCK9,-0.27438712027093987,0.16853813384561894,0.7687562701446391,-0.4824908960953055,-0.42703154243510455,-0.15561389905967482,-0.3705251712706888,-0.11344403428202768,-0.26485199514429614
MET,-0.3711098658111133,-0.7541299023121251,0.17229393936870982,-0.483903243484341,-0.34095560817933773,-0.19874712802401018,-0.7499552535354358,-0.4228176806665438,-0.2831111837300789
THBS1,-0.33790993942589065,0.05960903634187189,0.6000779131660671,-0.4856769990762235,-0.5261925436369953,-0.2603613911752553,-0.459633914705307,-0.21695703326472202,-0.34613333421011416
RNF39,-0.34855752779238,0.11710043755962124,-0.9334183544293116,-0.4837677152171606,-0.35729047110671736,-0.38349378891176555,-0.19023772383190948,-0.14212589747744184,-0.3507169404120902
RAB27B,-0.3547060028077931,-0.3056892558700557,0.05011526397995806,-0.48433122746382457,-0.37224106063339807,-0.2803744407470423,-0.5640080548902776,-0.3347334592631061,-0.38963341810424346
MLH3,-0.3392184386306083,-0.2790513535976703,0.0774951146049562,-0.49564544641231617,-0.560437631782128,-0.21296913917184954,-0.416992104101224,-0.24308230991585278,-0.44164962896398885
TUBB1,-0.3511287085402817,-0.2680843221091211,-0.9681102734555997,-0.48692528514578065,-0.31725876616784804,-0.421139455650112,-0.40561251641701085,-0.368222611963709,-0.13189452105962557
MMP17,-0.36166633019297706,0.5071553912333325,-0.05026378630871305,-0.47780446785374564,-0.19970796381700154,-0.18776562294118296,-0.27121695378943134,-0.24453032774164504,0.01033177372480783
AKAP7,-0.4294881265410162,0.7469816446139581,0.40975630070669006,-0.49699002618155763,-0.1496553634974996,-0.0969723326829658,-0.3137183731148115,-0.27536977742946395,-0.36491597626350375
GFOD2,-0.24672340383936858,1.5968288450302797,2.6407075445142776,-0.4964502921683067,0.26959684696899666,-0.258788003108207,0.2015869827580703,0.15875540980796277,0.9610134375339051
APOC1,-0.14755879698747926,1.275961637196593,0.18773945974267633,-0.47960200248600704,0.23180994123965878,-0.32089520304392155,-0.5258766534860857,-0.23465896582639936,-0.014791438643996757
MORC3,-0.2933897469374642,-0.19975042299429033,-1.1362951948349838,-0.4784357449692483,-0.014723663009749378,-0.1912335485058318,0.10007176134346459,-0.3204080434547022,-0.266870615529207
SH2B3,-0.2841770770098787,0.10686514215860701,1.4945404326048906,-0.4883828073497034,-0.029513366421357583,-0.25208420008703997,0.030305886367993393,0.18724365108277677,-0.025162655013021906
GNAQ,-0.30837154893418595,-0.009139017232540517,-0.14765569638050266,-0.4838271574404982,0.373433936977439,-0.16776779770561095,0.03535778447687258,0.5038908218438494,-0.34795892473366297
RANBP10,-0.28558637578135515,2.4394822377847096,4.865458676801733,-0.4902778233564859,-0.7565186060524979,-0.03357799316553728,-0.5840636205752477,1.7795108287292205,0.01603103688488039
RUNDC3A,-0.34726552304522273,0.49815869943609387,1.7112986728365591,-0.49272802807325417,-0.12419071940071864,-0.34256911938884865,-0.7387714073724444,1.170732805391035,-0.5119020654367449
ZNF451,-0.1977019690991117,1.6072170617998578,0.33235896091659056,-0.5085586283860792,-0.050194655388424686,-0.2285355859967113,-0.4103871960327113,0.8923803837137922,-0.24397546721092514
VASH1,-0.08230700788794654,1.865555235634363,4.307062537900696,-0.4410903969910457,0.5076922022418859,0.19934020896213658,0.3299599612104021,4.194156077661488,0.185857433986195
CD1C,-0.09684734015655924,-0.09903498544793564,-1.0211661754653838,-0.4668635075490913,-0.5767339145179547,-0.4376874739212435,-0.30882740434577804,0.16483592497889696,-0.17543067629453263
TMCC2,-0.21046269451146787,-0.35206569956582373,0.9428927784885517,-0.4868658429593724,0.6196392322676058,-0.2471489204963496,-0.5438770169285553,5.301466517703227,0.5880886872590971
LPIN2,-0.5110890441719252,-1.008532586431061,0.2895841188458192,-0.43870793208177666,0.0014998441476216267,-0.30644129612645005,-0.4820071316738712,1.1601125143615119,-0.039751061543822394
CUL4A,-0.1636568234253229,0.09662726314528919,4.515817263471053,-0.44161230407795227,-0.28446279273241465,-0.289910014347842,-0.4457835687537646,5.4830043030399915,-0.17562043330076507
GLUL,-0.08435409102383083,1.46425710322559,4.984142546498945,-0.39357047257777494,-0.04763524178924809,-0.29117917008879796,-0.6534169033364595,1.1839941245833687,-0.40476160214271595
PDZK1IP1,-0.4148326469820213,-0.9721203543000216,1.094620078383897,-0.5360896794367158,-1.0958482432195344,-0.29441659224422423,-0.1526540586757525,4.646523064382083,0.1714162258072558
FBXO9,-0.5526856117270067,0.35377743238153714,1.5024104573759518,-0.38336642887425243,0.3197581437542853,-0.41617197311650705,-0.28987194194389965,3.4380313104964686,0.9532562236411475
HBS1L,-0.19549729295219254,0.22154299543899558,0.3793464344778403,-0.4019198688214671,0.9575392539019767,0.16548971704822474,-0.045891532313900404,2.0852331675237328,-0.5894797061538767
CA11,-0.41040502911378823,0.154917779827055,1.8066960591209047,-0.08620374076122331,0.7544699500108198,-0.4963444228280586,-0.11921312880715766,1.2035639174818222,-0.34629364592513096
