,CR,PR,MR,PD
AQP1,-0.2582052560548614,0.21902631145694734,0.25520688151049536,-0.20826650617064918
BMP2K,0.07665338500252213,0.221101146963115,0.48612541069539006,-0.2500937370019737
USP32,-0.22043426096560795,0.01805795254067582,0.2742953474597862,-0.1778642168037675
EMID1,0.13354433894971476,0.023046924398806228,-0.032007334798823964,-0.29349655926225143
RGCC,-0.33325539609214455,0.9746314991511821,1.4795659380494832,-0.5601280070647353
SLC6A8,-0.28812728895746825,0.18698611298040313,0.5701283492027982,-0.39942880060672087
RGS10,-0.3311563579480516,-0.115287472879871,0.03254631569671026,-0.38907084443268475
KRT1,-0.17062542570193084,0.45331339524591896,-0.29127726509427426,-0.2876786856069271
HPS1,-0.35175950719990096,0.40120155947346475,0.6095369612048509,-0.24145356323067182
SNCA,-0.2871840342926783,0.8273049961739032,0.7558472433990706,-0.3205099182448914
RAP2A,-0.18539240606951166,-0.04864885436702666,0.1175822527987809,-0.08348839012634555
XPO7,-0.4036448772458956,0.04279877294209483,-0.3267560583233522,-0.046825850119496866
SRRD,0.056345526566230826,0.37280537617946385,1.0715058699029543,-0.1924236468723084
MBNL3,0.06804371385912837,0.8010347279986151,0.7850656903191393,-0.16407318466436108
OPA1,-0.40224554316504363,-0.2451339060834654,-0.052843589032553866,0.6542237013563855
ISCA1,-0.6661753473072738,-0.4366548077650084,-0.35565289824372026,0.22647622379655796
AP2B1,-0.0653264261770794,0.6429053712488045,0.2781198368699912,-0.16831631109440093
MGAT4B,0.7536485752507747,-0.1978600880500545,-0.4959476126967959,1.1148846585579186
FKBP4,0.8133810187926834,1.0255287158121615,1.774000539848402,0.018278190567713334
HMGB3P1,0.6625452612228734,0.1831060296176145,0.3150862386260634,0.05176778117322354
CKAP5,-0.2651486523413471,1.0300841155020168,1.8252318323711312,-0.10848175646477803
ASH2L,0.6714736825611,0.516186081313992,0.6953160781082093,0.06653840944928961
DNAJC9,-0.19041887862596382,0.07323259974849176,1.0588343691804276,0.028724466762701097
TRDMT1,0.9717613051894638,-0.10400952639070363,0.6261999664390386,2.015287323335128
SETD8,1.8702453687339087,0.3186152860789628,0.10433479043513785,1.1408351503036178
RANGAP1,-0.24630459576208197,0.28928007327641403,1.5575343721186923,0.9340754780154985
DBF4,0.050871229914268117,0.3017633449967786,1.0291444171322963,0.5139163615961386
CCND3,0.38259400239038605,0.06079688414843115,0.5748180442001898,-0.27915927923951217
NET1,0.8159809546826614,-0.2179145717853027,0.09565968131350891,0.08501787502911856
DNAJC8,0.3073517108672089,0.797905581832528,1.3327044419217937,-0.06262331905303391
ETFB,1.4431892356597673,0.7719743321699409,0.952396272650708,-0.11758496552805636
ZNF23,1.0110766222331284,0.6650853487156613,1.390176069361547,-0.26443369914120873
CNOT1,-0.24544702592364756,0.900927504843731,1.0130472763057554,-0.495855767085412
GABARAPL2,-0.29061404164090643,-0.16841675487451324,0.03620565105154648,0.8480253526241256
NFATC3,-0.05183700613196838,0.5668077701205355,0.7644363318948845,-0.03353679113830073
ADAT1,-0.6291324873786242,0.1630951616848152,-0.5647391385421405,1.633718789573185
ACD,0.16301289818658238,0.6873404507765567,0.7216343587941157,-0.301474499175715
TRAPPC2L,0.26637620265855166,-0.004255022396472671,0.31886763552970765,0.09315404704259224
PCTP,-0.0690650640933318,-0.08611309744716802,0.17012532961040103,0.33418041473916965
THAP11,-0.3720590741996519,-0.5738521103850117,0.11869428623693773,1.5405708561429738
UBE2H,-0.5764936039557171,-0.4247205677738449,0.617566714469128,0.5795525475222201
BCL9,1.2064270632865213,1.436304948371384,2.1814609794969955,-0.4026038593739392
DHX40,-0.2480672738265349,0.5939775533410143,1.9622992775192563,-0.6963440563372909
CD55,0.009482409277906037,0.2873461569278015,0.04499823921241173,0.2514619988896969
EDEM3,0.370598364739128,0.058804811517391385,1.6637096898956498,0.30530814702109793
YY1AP1,0.15918416207115296,1.4460231694972523,2.185043306221494,0.7893105869224409
DENND1B,0.12498197660144228,1.7170312777124523,1.792752448267989,1.5407062911923233
APH1A,0.09648082877447589,0.5439179969809043,0.9084202559507353,0.6884633903270329
GLTP,0.9091605797163943,0.8176978930388416,0.13825129787335616,-0.2050030747447659
GGH,-0.5978938430848099,-0.4940741932946644,-0.6574126034595387,2.992834807570709
ARPC2,1.0641155461390108,2.87695715952803,1.099279966989512,-1.0368252518785854
VAPA,-0.31534502165918776,0.6743916708436457,0.2597761149611372,-0.024318705023663015
MYL12A,0.1701613432467858,0.428252870058387,0.4624772402622555,0.8882377203843211
DYNC1I2,0.1999099823809619,1.6283774293558824,0.7732902965714145,0.5974605803100927
PPP3CB,1.4288392416626756,1.2425993903410855,0.5233062965342143,1.6628715546234183
CTNNBL1,6.174875583055571,5.885084287264531,3.397844338994416,-0.5347577143768009
MOB1A,0.8729548354658067,0.6859594229501395,0.44158652933103665,1.1416757465187786
RNF138,0.18648985159990442,0.32400470043017193,-0.31268261939059516,2.5415094891523324
CRNKL1,1.5653766266883524,0.27459809518297223,0.4092329168684726,1.2476574760856805
YWHAQ,1.3504092889015944,0.6927347965086167,0.3925753057774089,2.187134134111297
PTPN11,0.2265535356595365,0.002990592160394606,-0.003157253445514189,1.5094843470081614
PRR13,1.3823671817516339,0.8550183561224483,0.6808669992305895,0.5093969721501722
DNM1L,2.5413023553582597,2.4368991681210668,0.9468038277732203,-1.0812356572890902
EIF2B1,0.4448526991177956,0.6653730590763491,-0.2792593853736061,0.631023315249126
ACADM,-0.22581117969802741,0.17485516158204342,0.4589866304552226,1.3739217080173542
POLR2K,-0.0016233046314684991,-0.1076685309472531,-0.1113015585756918,1.3529830918613415
ARSE,0.3671182256745642,0.0063203312099610965,0.05749512946515186,-0.36161123916195975
CA14,0.844432320374854,-0.09177514327922165,0.2947289850210759,-0.03930945954752342
LRIT1,0.3248738045029767,-0.27395136013667104,-0.07723293364517685,0.186915936825268
PMFBP1,0.37536661619947537,0.14212219271530122,0.6419273611711068,-0.6497036655351901
OR7A5,0.04840071440759922,-0.2918049070054327,-0.3615940690935307,0.1798867371190522
PVRL1,-0.4237715194217075,-0.6040466915995388,0.17575549009686275,1.0852241914329521
FOXF2,0.10137791665345179,-0.23945953888457863,0.18291906924892085,0.6107340776239387
IL2RA,0.8031291823111121,0.020519475949544452,0.3698779901192156,0.25524804128059525
TSPAN32,0.7290011955567587,-0.0637521571117193,0.2912470707600391,0.6228770164452181
GRIP1,-0.021174398540531974,-0.059845329031611647,0.06617884139506432,-0.1376731719003893
ADARB1,0.07699403527401255,-0.0035387465059188387,0.601822306304244,0.4156505971347665
SCNN1A,0.3403318255951225,-0.009634922122435522,0.8761236220994039,-0.157747855653924
SUSD4,-0.26733702537771825,-0.3890954427133913,-0.499161304956209,-0.05336923016684755
CCL21,-0.32331570938764387,-0.626241228943972,-0.3198907922878711,1.2866761405763565
PDHA2,-0.10605501778395865,-0.10531791544053602,0.5125341909922446,-0.16357911277576956
T,-0.24959223634439157,-0.16449325335857792,-0.16612192536856132,-0.22074310632979255
MSI1,-0.05010140979046327,-0.1875422183608926,-0.24599825861749347,-0.025082229424011615
EVPL,-0.2733931492212116,-0.1201761612145145,-0.015085478993675044,-0.15541943096304525
MS4A5,-0.2567227268100087,-0.26339715984179457,-0.49786347880458215,-0.0996886315183251
TRPM2,-0.09338181388350399,-0.25467124424238946,-0.2708430748789717,0.06295030509081233
AOC4P,0.036009604940024,-0.21942825704632052,-0.2849577434785148,-0.20064344555858568
PCDHB17,-0.2949764804449811,-0.3147513060268544,-0.29487756827158285,-0.09399922809794758
PRDM8,-0.2782569516557986,-0.38421616191716107,-0.4616184282356193,-0.10429848067656546
MAP2,-0.003080935844690639,0.12571682229730108,-0.042818782224947866,-0.4151600071091496
NGFR,-0.15450929465971122,-0.12570243188276875,-0.2596920722172027,-0.3166373126411276
SLC26A1,-0.10000320182108301,-0.13595746986870122,-0.17724609601294875,-0.2586208282872573
GRM8,-0.3748408791722156,-0.15069682456853345,-0.15158474902780336,-0.030635425863306556
HSPB8,-0.16267919731109334,-0.14622123691434752,-0.1128270298878581,-0.2462529897854041
KLF12,-0.4603474648708052,-0.1265009856207795,-0.18092333398776433,-0.16815800001308284
DOC2A,-0.13071222617246922,0.06716179999156077,-0.19717934803409726,-0.35092847547593214
LDB3,0.025140366652295142,0.21871028463249217,-0.04507088963255344,-0.3626529246357039
KLK2,-0.2611877453472465,0.09644598680478902,-0.08916859194763424,-0.11150599179093725
ITGA9,-0.30647304067588016,-0.16289263618405134,-0.2019225556296616,-0.19548433157269526
KAZALD1,-0.03740831083766941,0.11416935471258698,0.11368798417581015,-0.2642055478337028
NR0B2,-0.28848725005151393,-0.10759165266492209,0.4290317929138932,0.1864737831764817
CDS1,-0.13862577357695186,-0.14425871187749503,-0.4347070821599219,0.17160295976840373
SMO,-0.38841476288539906,-0.032528105920746134,-0.2274354300148603,-0.07812157956762206
C2orf27A,-0.22978706208723954,0.07977572916813458,-0.07590322081437566,-0.24236572297362882
GNG11,0.17628603572455606,0.10041097696203685,-0.034697295628852744,-0.24494836198963757
CLU,-0.5772083866765269,-0.11136229639402544,-0.1504801221513055,-0.3323479433780671
CDC25C,0.04575435392868566,0.15367972044204764,0.35052525256989636,-0.31900493763021115
KIAA0226L,-0.004938349188920697,-0.059032035196214576,0.06319692011498902,-0.35468108290155104
PSTPIP2,-0.42477661794516614,-0.12497008670848032,-0.41423038562429126,-0.13236043593310515
KIAA0485,-0.454860532167396,-0.04289239143481493,0.3584803463984139,-0.1273145084399678
SPTLC2,-0.193188456055685,0.12906779248994413,0.21939206437004774,-0.25505581311052883
SLC27A2,-0.37570732603501905,0.019355918746703674,-0.16935188575574975,-0.21499405248797493
NKX2-5,-0.4476505308281737,0.04662532221996774,-0.033108640447612525,-0.3489915276356056
LPPR3,-0.2832919200073824,-0.13087840730321595,0.06731921778263336,-0.37057663078554764
ZNF696,-0.32188516467415573,0.128111676921468,0.5158076803702345,-0.23655685848969987
GAS8,-0.3506673496705745,0.5599813605776598,0.8583376920542848,-0.36933416020652016
HPS4,-0.3039497173272141,-0.051859289235961024,0.18045893379017025,-0.008633863240498956
TTPAL,-0.3005457626372371,-0.15790342177940658,-0.05118252973681278,-0.2611095332050042
YBX3,-0.3029878970294048,0.2521295868515855,0.8007578358645788,-0.2351095485765091
NUPL1,-0.05077509172656145,0.3931383063783925,0.48713623791604527,-0.3109293526527099
ENDOD1,-0.29769029514962997,-0.055764755957512506,-0.17242355537256263,-0.20711042495645532
STOM,-0.11064783442111521,0.27914660039533423,0.09055550421440588,-0.03762240972065607
RAD23A,-0.21713422339158564,0.3103106899471559,0.15786853062822465,-0.35404345213811284
TRAK2,-0.26667924392927556,0.007855279817625172,-0.03971138934754202,-0.1703857418734497
GALNT10,-0.09308419186971943,0.38395040293643484,0.5201063199347874,-0.16384858410553704
NINJ2,-0.21712850112484516,0.5197588297059286,1.6885494142730515,-0.7031995938383095
RMND5A,0.49178204882303794,0.5285280918188408,1.361001477535127,0.07196600816808214
GSPT1,-0.2627937398414713,-0.42771093900310675,-0.035423326460184854,-0.14069181081914658
BPHL,0.07061776624468923,0.3244534636603772,0.3059451517902767,0.19904205341999692
TAF5,0.7192811880889883,0.3998632321877986,0.9116657599792598,1.4393005997521837
LIG1,0.14871512550677732,0.5218964626016243,0.5905800477516079,-0.1514794589422482
PANK3,-0.16661358647958543,0.09712657484429715,-0.15775072502141885,0.08936417416530121
PLA2G12A,-0.25863375516438336,0.14859519300597185,0.822780883612395,-0.2832570193414575
CKAP2,0.5048329918491054,0.7246498319680622,1.2268704724818393,-0.45144174370077084
SMC3,-0.021914373915751868,0.4466099531118698,1.3905351732905964,0.05035502380098307
POLA1,0.6698297861869849,1.3624011969876553,2.150355886534033,0.6509435828535939
FEN1,1.1007808341757281,0.9606406871415248,1.3152303868936652,-0.11958662823413885
VDAC3,1.265992641598588,1.250835274865635,2.6383468585554377,-0.431145763921997
SKP2,-0.23378243663041662,0.4463103601414362,0.2559810216574838,-0.32762479363542013
GMPS,-0.004707596568089732,-0.4027791027434172,0.16312383293139765,0.03771750003215648
C1orf174,0.169049316810901,-0.1884288362483876,0.2330748144414144,0.0073663770684661315
YWHAH,0.019941852947853823,-0.32868677434926025,-0.23053122710775234,0.18123125015058125
CBLL1,0.07285127612680846,0.6631187042816528,0.8803361843350657,-0.040043995364838374
RSU1,-0.15509413882941062,-0.18852355320545428,-0.07671191258852278,0.05535570166905095
HEATR3,0.4504638874521852,0.6518755634856864,1.1135274511757336,1.0864984508171545
PHKB,-0.2976633560604398,0.550085594365419,0.9710363804351787,-0.1979250729214832
KATNB1,0.35496105695711583,0.6640806880223772,1.144730940756926,-0.09511952723511195
KARS,0.1151101364157041,0.16222601966828962,0.27383130313473936,-0.17060463735078998
FTO,0.45013159150357146,0.29090325636584496,0.27099853785653916,-0.39198152857578417
CYB5B,0.35006055565184496,0.4224741022999698,1.5633114073721837,0.18333179538420008
CKLF,-0.1819593239161931,-0.4080281058337117,0.266100408479842,1.0406785359066388
FAM96B,-0.31524514666766107,-0.023046671188296126,0.1962441478298,0.057864819031907544
PKP4,-0.34955584100881154,-0.17290212538245728,1.0730837148323689,0.22130861110671252
PPP1R12A,0.03726715093977356,0.38668444469514335,0.010183868130023033,-0.4013734509250403
TMEM231,0.07790970404480453,0.9083320540855516,1.332906774511917,-0.39503784430760097
NVL,0.07256774579301996,-0.22871302116107065,0.47175218621235043,0.43075769942246017
FAM175B,0.15572310374665402,0.7224023575438542,0.8374674000993987,0.05045261240619589
TAF1A,-0.46125440166961446,0.9748425002051827,3.533067772709982,1.0655029751369225
MPHOSPH9,-0.022253686683627854,0.8269025682904859,0.8510750976504046,0.050198514083731355
ADAR,0.07905243822003599,0.42761152886862613,0.9145944988041863,-0.07721561032432221
RRNAD1,-0.07743565726403452,0.9074362736515404,0.605049001853838,1.5874140099463923
CD2AP,-0.14627944486430888,-0.08133074879063754,0.8302828242471678,1.1990969608679365
PSMB4,-0.4667691332140968,0.504007141243437,0.3015662291804987,1.9708338951378992
NCSTN,-2.0315084268740224,-0.7357374022616495,-0.6595463900533743,5.279818799621013
PXMP2,1.2178371829457284,0.6375807305102085,0.4408542846124105,0.610123389194356
UFC1,0.575032309285817,1.0007674724031432,-0.002105951615433341,1.6894238395273242
CLN3,0.7608048005150723,1.2283523211870553,0.9721217227899097,0.9382669942812516
HIBCH,3.3702399033558073,1.7599966463382384,0.6852572059688092,0.8484724511535773
LYN,0.27024562253633566,0.42651093174713406,0.6526895182928665,0.276638578550003
NXT2,1.3625763794756498,0.589210911574467,0.32512294690931326,-0.15478552662750628
LAMTOR3,0.8103706456649916,1.292757586892552,-0.20307469908843945,2.5498878017226834
ARF3,0.4045870044951359,-0.015941647689638162,0.005711304559092991,1.9677856600979602
RAB23,-0.12462169090202098,-0.07512781826604513,-0.15551191334480913,1.6155263015158545
AP3B1,-0.6859621696604741,-0.09958802758338262,-0.3012995230603191,2.232183023338831
MRPS35,0.12013630639187416,1.1910193886726326,0.8037546524622511,-0.05406734794064186
GLUD2,1.2144012247678793,0.9419316216130322,0.8995946929938423,-0.22758377835379384
CAND1,0.7466945972830396,0.870494607351324,0.261002360805864,-0.05761241743959388
COPS5,-1.0036789160380573,-0.8651022010777296,-0.5920428489680416,1.8956365217406619
UBFD1,-0.022272943901602348,-0.2014912764036666,-0.04849143802128274,0.4506115771124126
CRYBB2,-0.08779350565966566,-0.3660067426474036,-0.4355969679718258,0.20763357068532226
PYY,-0.4744007741021908,-0.508784609823198,-0.18795943396566647,0.4843516998238183
MYL7,-0.04151347788747267,-0.12621215911035658,0.26602204594298734,0.1227363629654941
ASB4,0.40324429422084446,0.08688351848223781,1.2012768686700517,0.07322246752844391
EPS8L3,0.1958188164050221,-0.2789949889624576,0.260782787164917,0.34996327747425
PHKG1,0.721128860254947,-0.2050857324166741,-0.03845767683165141,0.6012557017915842
SARDH,0.1496382422719258,-0.4468661467579498,0.6881243881636672,1.2441162444037603
IRAK4,-0.5567785401989916,-0.36833697410581856,0.4138469405026448,1.3575742692161006
GP1BA,-0.45859061371302295,-0.38859295512945385,-0.3107267060801125,0.4269181632812939
SSTR2,0.883843354823699,-0.0009644907094926478,0.4809017795443229,0.15057582290551183
MAGEA11,0.6343795185682096,-0.08089217331894014,-0.12539492469500907,0.7801482711659404
FOXP3,0.19302674718396437,0.02950365741202802,0.385995498723154,-0.0329185704104476
B3GALT2,0.21039783607986515,-0.10686244963632974,0.0872487267112132,-0.02495736356202252
SLC7A10,-0.12458041996080642,-0.3244986292721107,-0.34403004675473536,0.05800788222686773
LOC100506603,0.1849171903959624,-0.37735806392185806,-0.2868434832401368,0.19594121078676874
KCNQ1DN,-0.26586324535770095,-0.09334893157515324,-0.2909093634527992,-0.09080340388665153
CYP2A7P1,-0.0015760996013922297,0.022767752335265352,0.3409200865665636,-0.22053549180721232
SPC24,-0.08582835302757781,-0.17203359587124273,-0.022300995184741754,-0.13855887535718547
NSG1,0.2608042891329066,-0.31028020496270525,-0.16590703510266644,-0.258330058632739
TCF15,-0.14016280158890515,0.003948097700615371,0.07007533475788942,-0.25046520314040205
CRYGD,-0.3348519291414413,-0.1863150121091484,0.026214588156247623,0.20520884645181592
NMNAT2,0.05068587907129196,-0.29268624604802884,-0.21303498691567058,-0.06925245111272886
PTGDR2,-0.34595600443435065,-0.17484982720748293,-0.12214919809850716,-0.21417406527875169
LTC4S,-0.2613664756315619,-0.23647171645807033,-0.34480354596508006,-0.3778835080886695
P2RX3,-0.2607492059615458,-0.3761188240842851,-0.3366772407943385,-0.06991847692006234
CCAR2,-0.1242694504103945,-0.16165268440022357,-0.19666588099943208,-0.08188972917691198
TREM2,-0.2350751941817616,-0.08771731840826533,-0.34721292776497226,-0.25174427865376864
RFX4,-0.3277246143926809,-0.28453343049643137,-0.37977413560050893,-0.08698632192285954
HSD17B3,0.008453900501937969,0.26547419253745125,0.06721829258729303,-0.4541602297736596
CST5,0.05839978889416384,-0.16094353396965247,-0.21856174285995292,-0.06034308996818489
ALPPL2,-0.5939021667932886,-0.2376423840089029,-0.5672187499732384,-0.013934262065707142
GGTLC2,-0.5576416591998409,-0.1584197978273671,-0.4087398296027775,0.0727291644457907
VRTN,-0.03044994686241584,0.19875955048631969,0.023840531626459414,-0.3216181578171117
LCT,0.09107923201161959,0.5098267713153946,0.4036792624426856,0.2631665756676344
TRIM17,-0.008159147021773042,0.15971785012277834,0.22177828204520866,-0.2350716828413009
AZGP1P1,-0.27313288832301913,-0.08656753849642869,0.11918889874775468,-0.09641983952460888
WNT8B,-0.4648360610564885,0.09602772943931405,0.18405277334839049,-0.25691462175657115
F13A1,-0.30401644702025976,-0.2945196510971672,-0.20798345424673959,-0.2897823705276343
GIPC2,-0.30863912763095785,0.35744148550092736,0.4515421470146326,-0.5880193655664032
PKIG,0.3243051583337144,0.5029909346650677,-0.07423287190497291,-0.5512416734926341
MBOAT2,-0.4153823786747653,0.4099001670201865,0.28007970517019387,-0.36445566096699794
GALC,-0.08839564361417669,0.10203981483358471,0.16642230191213356,-0.24092022100393387
TRIM10,-0.4002501373657023,0.1033052074501217,0.38649718416136625,-0.25193458937796326
PTPLA,-0.34531790988013206,0.29321259746810924,0.2081955294028172,-0.3124925660472004
PLXND1,-0.26063410975033985,-0.05386373088228051,0.2337950464411841,-0.20231170080698122
RNF123,-0.21746615098088942,0.3574659357321506,0.1917957572683273,-0.16245005778824229
LBH,-0.3614800792517325,0.46926313272727793,0.9334302410075151,-0.2900417494630747
MARCH3,-0.09309778962150243,0.3543231444359065,0.6888304520511959,-0.2908839282888655
NUP54,-0.11680479567391555,0.11439788163277304,-0.016241773204478196,-0.24559314425454834
SLC36A1,-0.2888242735396865,0.2999162799060232,0.6873470209260757,-0.15202659499339669
SLC14A1,-0.3039934383547293,0.1029394758378846,0.48944578417759704,-0.09744956911520318
GAPVD1,-0.20198718510364375,0.008075118036663841,-0.15866923048636805,-0.05797491593126627
PHC2,-0.2580154038744134,-0.03466553885081323,-0.06614839559744559,0.1940162274964787
FTH1P5,-0.25737888705877393,0.16649864812363344,0.26328477417845586,-0.16333591682899917
BRAP,-0.21255956506482074,0.3865147885428071,0.12283715847080615,0.20772367802984917
MARCH2,-0.2231148136141071,0.07459261526052276,0.3284341860318442,-0.393103573791857
GYPC,-0.12957256554909577,0.3619271971017167,0.7560955335462737,-0.30854196053011834
FECH,-0.21112699073912852,0.207729549230423,0.29026526582154727,-0.13599005003735057
LGALS3,-0.4595942733861751,0.09488361902046724,-0.09432737577073662,0.10231340324963911
TSTA3,-0.15895552329320073,0.4924788996740338,1.4222573878787816,-0.607990698349968
GPR19,0.6897579557792652,0.3876468878030406,1.505391343834584,-0.5108520739810605
CBX5,0.7888119701809991,1.2835095516204331,3.2929099748494015,-0.8112078593519624
GPSM2,-0.070359250827755,-0.12346064003450023,-0.093111744103371,0.018642912833393022
PCYOX1L,0.08737550256333874,0.12481157309453804,0.834001867532107,-0.023992302992876767
EFCAB11,-0.36191596434539836,-0.2681577311679312,-0.31333760157016605,1.1046379194548972
RBL1,-0.07595498038568879,0.3728742193246707,0.46076482397657437,-0.1716799772462865
KATNA1,0.19847546605634633,0.6613075471468388,1.462973941373438,-0.3865826049578808
ERI2,0.19994542878002883,0.8211515834177602,1.2146154323589984,-0.8027703976639387
NCAPH,-0.023515953763309106,-0.02409389365844568,0.25512087557897645,0.3165340518174236
SUZ12,2.133602998990528,1.8252024583484727,2.4388727592076926,-0.4497047855780259
MTHFD1,0.08394298342179375,0.19148261996079785,0.2641143524803117,0.3111602694546589
CKS2,0.6321111978944748,0.7459090879070763,1.5637396327260182,0.1531291392857278
PHF10,0.11788605183133179,-0.2747719178674856,-0.3284170689335195,0.35054669974959696
PLCXD1,0.3790961109597267,-0.27947787859161694,0.5067104654795052,0.5641316639927259
RRP7A,-0.14284801590215,-0.195750566053435,0.16386018686613846,1.4757117929619143
TMPO,-0.048685939554193945,-0.35989894662458793,0.7453019532779943,0.2759721350026064
TPGS2,-0.43445213179410164,0.08714660338477613,0.051641173136805496,0.20416606589636652
SCCPDH,-0.552976949184642,0.10037787022243037,0.5110882834732697,0.8551545835661568
WAPAL,-0.1377185567269563,0.25844652095981957,0.7872142132870911,-0.18798119265222513
ATP6V0D1,0.4950054941835333,1.1384862614313438,2.81611270299714,-0.3413286042032921
COQ9,0.19238659104051647,1.0380790779572173,1.7546461758710388,-0.714726874601573
TERF2,0.03452093789205796,0.4648817310716121,0.8190634889840667,0.19654121045225031
EMC8,0.05990218880765624,0.31162490310855007,0.19163486243588737,-0.007155580803912858
C16orf80,0.6543059861686343,1.7053452649157659,2.566409428581368,0.5961474342273951
OGFOD1,0.12934122498699885,0.5202695158079345,1.177007999131746,0.39217545864023384
CMC2,0.30178067967159256,0.09752921051561621,0.6471803870823285,-0.046635792301899244
ETFDH,-0.1812229978212201,-0.125362652341765,0.5008248211919191,0.35597390482816577
CRY1,-0.503735770803439,-0.004427600375163052,0.6171093344243714,1.056235002991152
RPS6KC1,0.0511491344396224,0.10623526224408122,0.4896427459186667,0.2801611084065202
ACBD3,-0.5281623489787914,0.35091184706297346,0.9608940069024899,-0.22537253030062648
PRCC,0.16133485490851798,0.9171548826023095,0.9735700110427398,-0.04281473642678186
RNF115,-0.4361936005954162,-0.12434309792646721,-0.10660699565123657,1.1424932889633248
SLC39A1,-0.3014431865836915,1.2521467705120561,0.8695915572945611,0.8015937222335174
RASA3,-0.3237974016969014,-0.14133681105057092,-0.16321641331505615,1.1341907446937496
TMCO1,0.3675871791681786,-0.03523221685142622,-0.22628349700657205,1.2157827959795608
JTB,0.0629442213277005,0.12465174104152814,0.09628184391382927,2.694733505080357
MTX1,-0.2450107055616246,-0.19813862111879021,-0.07051429899362859,1.463473616330802
ENSA,-0.570589104206438,-0.03085229236035584,-0.32539776783274177,1.9481119319235993
LAMTOR2,2.6344430889759063,2.7597724907407746,2.3637961380955783,1.0509602456693943
GOLPH3L,0.8621747655842597,2.149216775592196,1.0776001329741876,1.9518926017430367
POGK,0.606912132107751,1.3939306276983494,0.5722081156729564,1.2071819179167373
H2AFZ,0.2955757376150764,0.7449417710110108,-0.689050804474706,3.446699168184989
KIFAP3,2.3834570191716575,1.4408154863073348,0.40765762154465274,1.0147250112153685
ZNF706,2.0694854952226445,2.287972559661746,1.7840761486144865,0.16951966729143672
COPS4,0.08351300867830595,1.099872252911439,0.5827510859049166,1.075338022325844
LSM3,1.2801186784799892,0.44650957127808444,0.15018658401323304,0.40646642746010714
LSM6,-0.5020946685685644,-0.4181647053736548,-0.10046780168444105,1.9207020640323529
PRKAG1,0.5320987982125215,1.2353395063925519,0.21830821910264003,0.586325295351264
GLRX3,-0.37766880187107693,0.3930187130403832,0.02326010068335839,0.060595511041038795
SLC25A32,1.2218323837386622,1.4326299800214624,1.4277730954152785,-0.39270833137420524
LACTB2,0.16131217581144786,0.3652580298510946,0.7144063229970756,0.39858431589998494
CAMKV,0.13612397870115453,-0.20059648868401933,0.2053129289752516,0.25540662396586283
ASCL3,-0.2620207385584414,-0.02683821203502185,0.25109135315171033,0.06546691366867488
A4GALT,0.47303436714686864,-0.4249287977840729,0.20205258308788113,1.2919569735482075
LENEP,0.17514408835044862,-0.3143444924166694,0.43277073449725256,0.4777324521464683
OR10H2,0.7624202341517209,0.19084143150879573,0.5616299252138321,-0.46519762836948786
HAND2,1.3429779889471722,0.009504838247023266,0.3782026707254249,0.04495987124422415
IGHM,-0.3405531355326521,-0.31317474947882074,0.09358931981796093,0.40741140222265226
LRRC6,-0.337733552698428,0.04714088774516314,0.6093166979365051,0.9671398831639769
ABCG4,0.04602560981822079,-0.2915464282278548,0.10206877752860438,0.8322030664050132
LZTS1,0.2489298758592262,-0.07169446385750224,0.4571708799799534,0.0723353474620836
CCL27,-0.9902407647952853,-0.42231427965166957,-0.47862780481292894,1.1178582411652427
KLF5,0.6552917152362291,-0.2219972114389361,0.47894416482263946,-0.05479195641061083
ATP2B3,1.0954721891938515,0.13767975382798606,0.16029146849324125,-0.16340004263822974
FMO1,0.0323092185740411,-0.03073403421160075,-0.07053075849473249,-0.12680993515757535
RAX,-0.31222359833514385,-0.20432460514402018,-0.20518764941530623,0.11538201141234117
TLE6,-0.3312758503912268,-0.217098528501181,-0.12557628506884905,0.22560258594237903
DBP,-0.2815593267732303,-0.13731136595551238,-0.16793071889089167,0.1130477032013732
GRM4,-0.3132117713395936,-0.13236485383633798,-0.262292291629056,0.2885081086927825
ADAMTS2,-0.22144826398644626,-0.39341264308094226,-0.4225330988530166,0.2132736347970341
LCE2B,0.08608160863368654,-0.058958046890028155,0.029199154078380658,-0.15663479795424157
FABP2,-0.3820104089553273,-0.2299728370151698,-0.25326923842680693,0.28307670049982836
KCNK7,-0.11173228935755321,-0.2269201015579195,-0.03625315582447068,-0.3826523385555603
ASIC2,-0.35564574171507785,-0.13132269762079876,-0.2434182547302102,-0.15447990542146034
TPSG1,-0.19889666664472128,-0.29140502789766526,-0.32252876203297076,-0.08716213071002993
OR12D2,-0.08253811411639837,-0.06602927631284866,-0.34189033461847557,-0.060036512819515074
KAZN,-0.020085585682268026,-0.0680167492979064,-0.04663358878741988,-0.30093564656861765
PDE6B,-0.3596864352824269,-0.12118320395471559,-0.23641024493399365,-0.29816226501673837
GLS2,-0.23598785910168807,-0.13093219425798397,0.01777331444623483,-0.24983866743150768
GRIN1,-0.5181544787309745,-0.22098749622928002,-0.22305137071010078,0.2068914481219352
OPRD1,-0.09718118279392929,0.3356930780678099,0.06613776616952691,-0.47204792915530985
ZNF646,0.46141412804087634,0.06731776802127241,0.014577228796836693,-0.33965929595990185
RGS12,-0.4778706229482743,-0.066540481759195,-0.10229675816580688,-0.053023663155208275
